,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
['304'],13776.71254,14273.59562,13189.54896,14251.87809,14395.05462,13934.73134,12253.12647,11908.02051,11778.56754,12890.0,12633.66789,12566.32757,13030.66774,12022.08151,11736.34149,13773.39277,13705.20584,13154.1089,11750.00569,11387.15681,11171.07973,12199.83638,11492.34226,11529.20909,11312.26053,11881.37103,8718.098841,12356.32011,11128.26724,12135.73263,7885.302522,10333.06594,10712.76354,10211.98079,10732.6955,10002.7018,7476.911258,10088.40854,9781.523198,10083.94648,9906.502792,9923.673672,7842.268452,10117.45458,9665.569798,10344.65289,9832.784244,7471.562524,13583.23434,13496.79363,13198.28329,14580.57808,13670.66336,13525.90878,16914.71472,14407.76192,15669.97718,14628.78905,14839.10074,14701.79732,14177.88788,13295.70284,13401.28289,13526.83946,13627.50712,13144.87833,12089.28133,11802.06259,11884.35711,12890.33379,12847.02792,12130.36461,11609.45545,11452.75926,11088.10267,12130.02089,12163.76117,11647.03308
['305'],1599.15906,1530.235645,1487.038364,3005.846419,4739.273093,1452.922067,3649.549221,3762.155155,3645.981645,1959.0,3875.66292,2081.761757,1484.164306,2586.275439,1144.258018,2666.049143,2655.074235,2719.074609,1573.467065,3049.084214,2815.880834,2995.932223,3080.662421,4144.589269,3284.536809,4791.19266,2901.303845,3631.943958,3237.314107,1455.192354,2419.491404,3993.91163,4253.428505,2123.826669,2005.354919,2095.340615,3468.105381,3593.599369,3129.986375,3735.459076,3591.44905,3505.061095,2526.192152,2101.688052,2286.651335,3973.420048,2173.550578,1681.278173,1738.474042,3612.960843,2848.534034,2917.211077,1494.495251,2872.920299,1198.722005,2624.856827,1222.457452,1444.108746,2499.400949,1412.920456,1694.447002,3122.260791,3079.976186,3144.649869,4585.83431,1537.87725,1610.689137,3180.755667,2933.457687,1505.232015,3121.43188,3089.44405,2893.48451,3036.290672,3206.24251,1915.742625,3049.567888,2972.298627
['305'],1599.15906,1530.235645,1487.038364,3005.846419,4739.273093,1452.922067,3649.549221,3762.155155,3645.981645,1959.0,3875.66292,2081.761757,1484.164306,2586.275439,1144.258018,2666.049143,2655.074235,2719.074609,1573.467065,3049.084214,2815.880834,2995.932223,3080.662421,4144.589269,3284.536809,4791.19266,2901.303845,3631.943958,3237.314107,1455.192354,2419.491404,3993.91163,4253.428505,2123.826669,2005.354919,2095.340615,3468.105381,3593.599369,3129.986375,3735.459076,3591.44905,3505.061095,2526.192152,2101.688052,2286.651335,3973.420048,2173.550578,1681.278173,1738.474042,3612.960843,2848.534034,2917.211077,1494.495251,2872.920299,1198.722005,2624.856827,1222.457452,1444.108746,2499.400949,1412.920456,1694.447002,3122.260791,3079.976186,3144.649869,4585.83431,1537.87725,1610.689137,3180.755667,2933.457687,1505.232015,3121.43188,3089.44405,2893.48451,3036.290672,3206.24251,1915.742625,3049.567888,2972.298627
['306'],7975.027,8494.344211,7772.118741,8184.327475,8430.49452,7925.70221,6798.033282,6272.729282,6534.527295,7152.0,7193.669056,7148.143062,5531.214989,5114.167138,5421.114782,5695.21609,5474.354972,5411.032427,5731.179018,5516.496977,5184.140006,5588.084666,5990.825709,5812.783439,4673.40051,4689.375477,4626.243662,3081.993031,5865.319453,4944.319682,5270.407546,5297.071113,5447.051183,5641.807732,5328.129101,4994.976799,4809.137888,4804.062115,4460.041117,4612.843704,4499.713557,4537.758663,4472.490218,4785.93356,4200.977178,4476.834594,4382.026982,4036.009507,7612.652506,8302.682702,7697.392126,8238.957759,8567.917798,8865.368376,6331.44125,6317.670108,5970.443213,5933.757123,6542.356766,6116.280668,6883.761405,7832.880997,6437.758648,6951.452719,6822.458637,6653.068043,5515.528146,4756.542879,4509.76972,5335.619174,5438.843159,4960.087751,4331.939371,4405.551334,3997.726375,4294.022873,4547.318696,4119.072676
['306'],7975.027,8494.344211,7772.118741,8184.327475,8430.49452,7925.70221,6798.033282,6272.729282,6534.527295,7152.0,7193.669056,7148.143062,5531.214989,5114.167138,5421.114782,5695.21609,5474.354972,5411.032427,5731.179018,5516.496977,5184.140006,5588.084666,5990.825709,5812.783439,4673.40051,4689.375477,4626.243662,3081.993031,5865.319453,4944.319682,5270.407546,5297.071113,5447.051183,5641.807732,5328.129101,4994.976799,4809.137888,4804.062115,4460.041117,4612.843704,4499.713557,4537.758663,4472.490218,4785.93356,4200.977178,4476.834594,4382.026982,4036.009507,7612.652506,8302.682702,7697.392126,8238.957759,8567.917798,8865.368376,6331.44125,6317.670108,5970.443213,5933.757123,6542.356766,6116.280668,6883.761405,7832.880997,6437.758648,6951.452719,6822.458637,6653.068043,5515.528146,4756.542879,4509.76972,5335.619174,5438.843159,4960.087751,4331.939371,4405.551334,3997.726375,4294.022873,4547.318696,4119.072676
['307'],9882.045558,8747.539828,8494.104999,9176.966652,8762.515397,8690.398035,8895.242041,8255.987544,7980.441961,8640.0,8646.26669,8326.00926,6705.76886,6711.645627,5187.645096,6348.589244,6509.097409,7247.57874,6979.180208,7348.292955,6576.875883,7935.694426,6893.536873,6558.351807,6660.596762,6629.687018,7049.908244,7816.106681,6940.57021,7250.954371,7571.339481,7922.276449,12358.58557,7945.193252,7567.292217,7506.372326,7353.050352,6642.307653,6944.578324,6447.701202,6348.340923,6352.617703,6424.495902,6924.591605,6959.622677,6151.060646,5850.075873,6281.245834,7876.155041,7741.275736,7237.000081,7643.027295,8535.50167,7500.503946,7423.86745,7482.128652,7968.170404,6832.120791,7276.446555,6893.611906,7872.470666,7712.619499,8158.550412,8265.37649,7999.384983,7159.369959,6453.008457,6502.748559,6212.523895,6908.158312,6762.932783,7642.915691,6831.180697,6609.522861,6356.299436,6376.007626,6421.232724,6399.81416
['307'],9882.045558,8747.539828,8494.104999,9176.966652,8762.515397,8690.398035,8895.242041,8255.987544,7980.441961,8640.0,8646.26669,8326.00926,6705.76886,6711.645627,5187.645096,6348.589244,6509.097409,7247.57874,6979.180208,7348.292955,6576.875883,7935.694426,6893.536873,6558.351807,6660.596762,6629.687018,7049.908244,7816.106681,6940.57021,7250.954371,7571.339481,7922.276449,12358.58557,7945.193252,7567.292217,7506.372326,7353.050352,6642.307653,6944.578324,6447.701202,6348.340923,6352.617703,6424.495902,6924.591605,6959.622677,6151.060646,5850.075873,6281.245834,7876.155041,7741.275736,7237.000081,7643.027295,8535.50167,7500.503946,7423.86745,7482.128652,7968.170404,6832.120791,7276.446555,6893.611906,7872.470666,7712.619499,8158.550412,8265.37649,7999.384983,7159.369959,6453.008457,6502.748559,6212.523895,6908.158312,6762.932783,7642.915691,6831.180697,6609.522861,6356.299436,6376.007626,6421.232724,6399.81416
['308'],7582.872639,6387.658351,6454.810479,8538.093372,6671.138341,6724.389737,7601.446928,6994.876711,6962.500523,7535.0,7069.515412,6587.748571,7382.734533,5940.234942,5864.963744,6771.430372,6685.377918,6289.862978,6804.987204,6487.513027,5890.847032,6647.011355,5860.031853,6884.763807,7012.960864,6502.415539,6685.767419,7091.532161,6689.678366,6403.084521,5942.244543,6363.595499,5821.205984,6917.018683,6149.830023,6239.664753,5694.028787,5613.47527,5462.950391,5828.511505,5844.277898,5893.097838,6212.172477,5938.725141,5170.169077,5675.167625,5746.462589,5587.777456,6421.535356,6682.058688,6177.871582,6695.454038,6369.210125,6345.880914,7470.174533,8280.951501,7440.857048,7110.960722,7245.859481,6433.512809,6616.573155,7163.500958,6570.921987,6431.189663,6691.302151,6146.766126,6531.606442,7046.686959,5935.555394,7794.36876,6951.216088,6582.360271,6505.604494,6322.51626,5684.515291,7190.254787,6108.338546,6385.843309
['308'],7582.872639,6387.658351,6454.810479,8538.093372,6671.138341,6724.389737,7601.446928,6994.876711,6962.500523,7535.0,7069.515412,6587.748571,7382.734533,5940.234942,5864.963744,6771.430372,6685.377918,6289.862978,6804.987204,6487.513027,5890.847032,6647.011355,5860.031853,6884.763807,7012.960864,6502.415539,6685.767419,7091.532161,6689.678366,6403.084521,5942.244543,6363.595499,5821.205984,6917.018683,6149.830023,6239.664753,5694.028787,5613.47527,5462.950391,5828.511505,5844.277898,5893.097838,6212.172477,5938.725141,5170.169077,5675.167625,5746.462589,5587.777456,6421.535356,6682.058688,6177.871582,6695.454038,6369.210125,6345.880914,7470.174533,8280.951501,7440.857048,7110.960722,7245.859481,6433.512809,6616.573155,7163.500958,6570.921987,6431.189663,6691.302151,6146.766126,6531.606442,7046.686959,5935.555394,7794.36876,6951.216088,6582.360271,6505.604494,6322.51626,5684.515291,7190.254787,6108.338546,6385.843309
['309'],4619.114137,4754.177891,4925.972911,5168.007723,5314.697176,5507.043319,5147.402853,4780.785399,5079.856143,5399.0,5489.660292,5348.654085,4986.939502,5194.910608,5042.688643,7533.499974,5258.230239,5149.725166,4692.897036,4673.30792,4520.005693,4838.532907,4554.428901,4874.499498,6172.091984,4562.103999,6552.170298,4719.372698,4855.971161,4845.480922,6217.785533,4299.426428,3921.739126,4464.953859,4768.338322,4240.515106,5529.674892,3666.739112,5041.071679,4304.444202,3754.318471,3841.146102,3543.289851,3800.067097,3874.476361,3778.475919,3747.541142,3646.301471,5248.62773,5137.093035,5652.843216,5706.253286,5296.12453,5883.349838,4956.962814,5479.174177,5466.950995,5565.94881,5348.368463,4865.351092,5742.856305,5502.530828,8056.381989,5932.844563,5653.65703,4353.959339,4436.799283,4776.386125,4427.883381,5023.558879,5153.873832,4643.597892,3835.879629,4252.481146,4349.496981,4418.421744,4582.979429,4248.303051
['309'],4619.114137,4754.177891,4925.972911,5168.007723,5314.697176,5507.043319,5147.402853,4780.785399,5079.856143,5399.0,5489.660292,5348.654085,4986.939502,5194.910608,5042.688643,7533.499974,5258.230239,5149.725166,4692.897036,4673.30792,4520.005693,4838.532907,4554.428901,4874.499498,6172.091984,4562.103999,6552.170298,4719.372698,4855.971161,4845.480922,6217.785533,4299.426428,3921.739126,4464.953859,4768.338322,4240.515106,5529.674892,3666.739112,5041.071679,4304.444202,3754.318471,3841.146102,3543.289851,3800.067097,3874.476361,3778.475919,3747.541142,3646.301471,5248.62773,5137.093035,5652.843216,5706.253286,5296.12453,5883.349838,4956.962814,5479.174177,5466.950995,5565.94881,5348.368463,4865.351092,5742.856305,5502.530828,8056.381989,5932.844563,5653.65703,4353.959339,4436.799283,4776.386125,4427.883381,5023.558879,5153.873832,4643.597892,3835.879629,4252.481146,4349.496981,4418.421744,4582.979429,4248.303051
['310'],4077.916686,4725.908478,4297.718202,0.0,0.0,4072.621957,4737.149076,5609.878416,4999.953213,5155.0,5467.933404,5073.645678,4209.227577,3904.257303,3818.896996,3646.706108,4169.154768,4281.987848,5149.007664,4918.407382,4140.500371,0.0,5430.280613,4627.582671,4946.825901,5098.958235,4894.620179,5348.697986,4892.969037,4895.495716,5271.505319,5575.922802,6075.998517,5353.59862,5867.686478,5961.522193,5190.248369,5145.380915,4611.614307,4867.452594,5581.546935,5421.3567,4830.928688,5386.415861,5250.36226,5750.851816,5578.818624,5411.172606,4130.348679,3937.524245,3956.423266,0.0,3735.679228,3905.944252,0.0,4385.483833,4524.933295,4155.474453,4578.229622,4098.144284,4404.660303,4333.952116,4806.50775,0.0,4494.140838,4582.803063,4781.946956,4998.163584,4480.868659,5124.519563,5559.955123,5288.105386,4907.321316,5255.808391,5448.780128,5481.466648,4982.149575,5170.37924
['310'],4077.916686,4725.908478,4297.718202,0.0,0.0,4072.621957,4737.149076,5609.878416,4999.953213,5155.0,5467.933404,5073.645678,4209.227577,3904.257303,3818.896996,3646.706108,4169.154768,4281.987848,5149.007664,4918.407382,4140.500371,0.0,5430.280613,4627.582671,4946.825901,5098.958235,4894.620179,5348.697986,4892.969037,4895.495716,5271.505319,5575.922802,6075.998517,5353.59862,5867.686478,5961.522193,5190.248369,5145.380915,4611.614307,4867.452594,5581.546935,5421.3567,4830.928688,5386.415861,5250.36226,5750.851816,5578.818624,5411.172606,4130.348679,3937.524245,3956.423266,0.0,3735.679228,3905.944252,0.0,4385.483833,4524.933295,4155.474453,4578.229622,4098.144284,4404.660303,4333.952116,4806.50775,0.0,4494.140838,4582.803063,4781.946956,4998.163584,4480.868659,5124.519563,5559.955123,5288.105386,4907.321316,5255.808391,5448.780128,5481.466648,4982.149575,5170.37924
['311'],3061.491676,1965.338792,2019.028239,3445.726383,1924.775834,2276.820149,1940.158485,3019.889249,1801.646889,2002.0,2033.01592,2044.402124,3248.452339,2117.963316,2101.227168,2233.652284,1962.026208,2401.068603,3128.598024,1908.023083,1947.397501,2070.08225,2042.486192,1730.82673,1852.199615,3120.465251,3091.650186,2941.38702,1907.702956,1704.075498,1548.957519,1763.098124,1521.868915,2835.199953,1774.918956,1683.921413,1589.94529,2703.732497,1828.98316,1784.652928,1779.675349,1475.10765,2901.75348,1589.709673,1453.787848,1474.695002,1568.169592,1304.521159,2142.297033,2266.461324,2321.237726,1942.251311,2089.163518,2086.503825,2346.927192,2239.920716,2554.275579,3704.122659,1990.344637,1905.642717,2216.422359,2107.979851,2205.230807,3445.733367,2280.730048,3514.470447,1945.584898,2012.338631,1960.455302,2203.798363,2162.713644,3207.865752,1864.663709,1861.955328,1655.031848,2698.324618,1918.777532,1932.634438
['311'],3061.491676,1965.338792,2019.028239,3445.726383,1924.775834,2276.820149,1940.158485,3019.889249,1801.646889,2002.0,2033.01592,2044.402124,3248.452339,2117.963316,2101.227168,2233.652284,1962.026208,2401.068603,3128.598024,1908.023083,1947.397501,2070.08225,2042.486192,1730.82673,1852.199615,3120.465251,3091.650186,2941.38702,1907.702956,1704.075498,1548.957519,1763.098124,1521.868915,2835.199953,1774.918956,1683.921413,1589.94529,2703.732497,1828.98316,1784.652928,1779.675349,1475.10765,2901.75348,1589.709673,1453.787848,1474.695002,1568.169592,1304.521159,2142.297033,2266.461324,2321.237726,1942.251311,2089.163518,2086.503825,2346.927192,2239.920716,2554.275579,3704.122659,1990.344637,1905.642717,2216.422359,2107.979851,2205.230807,3445.733367,2280.730048,3514.470447,1945.584898,2012.338631,1960.455302,2203.798363,2162.713644,3207.865752,1864.663709,1861.955328,1655.031848,2698.324618,1918.777532,1932.634438
['312'],325456.3561,348263.1962,357993.7197,351937.7184,353345.8339,347569.053,430204.5032,437535.5738,448687.7892,400797.0,435374.7565,405551.2665,408186.957,407940.8521,397007.5031,399306.5548,376911.8754,411961.9897,412177.3186,432523.1502,423815.001,430635.1157,423028.2022,427190.1994,476010.7248,472165.6152,471915.8686,444479.4106,450511.5683,451347.7953,441241.0227,451158.7013,456830.3872,447769.4531,437728.2872,447454.8891,463299.3387,458561.8082,469591.4263,454907.1946,472850.3484,474465.2593,480345.2211,487722.7035,498813.0551,480170.3252,494741.7897,485418.4456,415463.1616,407594.615,408123.9405,377705.9864,360793.733,393901.4656,434205.7365,436684.8207,427059.9344,427804.4675,419362.9932,431920.5589,396364.1858,392397.386,387057.6112,394998.478,400164.2429,405954.5368,446171.1427,459735.3353,425611.4742,470719.5006,476236.6686,463852.5671,470399.6017,475839.0074,476250.9874,479571.2213,474435.0,473292.86
['312'],325456.3561,348263.1962,357993.7197,351937.7184,353345.8339,347569.053,430204.5032,437535.5738,448687.7892,400797.0,435374.7565,405551.2665,408186.957,407940.8521,397007.5031,399306.5548,376911.8754,411961.9897,412177.3186,432523.1502,423815.001,430635.1157,423028.2022,427190.1994,476010.7248,472165.6152,471915.8686,444479.4106,450511.5683,451347.7953,441241.0227,451158.7013,456830.3872,447769.4531,437728.2872,447454.8891,463299.3387,458561.8082,469591.4263,454907.1946,472850.3484,474465.2593,480345.2211,487722.7035,498813.0551,480170.3252,494741.7897,485418.4456,415463.1616,407594.615,408123.9405,377705.9864,360793.733,393901.4656,434205.7365,436684.8207,427059.9344,427804.4675,419362.9932,431920.5589,396364.1858,392397.386,387057.6112,394998.478,400164.2429,405954.5368,446171.1427,459735.3353,425611.4742,470719.5006,476236.6686,463852.5671,470399.6017,475839.0074,476250.9874,479571.2213,474435.0,473292.86
['313'],4178.093189,3821.287245,4196.386797,4461.639633,8854.677776,8913.639881,7669.822557,3816.157382,4234.855294,4148.0,4298.819923,3857.382079,5998.087867,2679.440981,5557.091631,6417.868299,3322.766847,5830.110109,3918.196573,3535.764963,6270.352354,6617.438752,7041.847763,4130.135601,3044.288558,2581.296987,2573.813558,5057.28069,2390.987705,2947.300389,3781.827535,6005.865444,3248.030941,3395.606559,3421.693034,3194.003726,4322.031054,0.0,4693.716452,2983.585873,4685.170707,5025.387455,4207.656698,2427.696167,2461.930721,4594.947802,4584.596774,2238.172133,4061.795174,12702.92909,4268.265168,6546.471422,3627.252871,4152.55173,4125.540176,3779.665162,3851.444779,8180.751273,8083.726844,3687.5424,7184.770952,3655.495738,3878.956218,3520.715848,4024.066706,6790.611421,3074.434215,2800.232237,2974.400857,6852.069043,6601.110915,3156.514749,4742.757344,2440.751974,2601.636779,2780.880233,2715.967478,2869.845717
['313'],4178.093189,3821.287245,4196.386797,4461.639633,8854.677776,8913.639881,7669.822557,3816.157382,4234.855294,4148.0,4298.819923,3857.382079,5998.087867,2679.440981,5557.091631,6417.868299,3322.766847,5830.110109,3918.196573,3535.764963,6270.352354,6617.438752,7041.847763,4130.135601,3044.288558,2581.296987,2573.813558,5057.28069,2390.987705,2947.300389,3781.827535,6005.865444,3248.030941,3395.606559,3421.693034,3194.003726,4322.031054,0.0,4693.716452,2983.585873,4685.170707,5025.387455,4207.656698,2427.696167,2461.930721,4594.947802,4584.596774,2238.172133,4061.795174,12702.92909,4268.265168,6546.471422,3627.252871,4152.55173,4125.540176,3779.665162,3851.444779,8180.751273,8083.726844,3687.5424,7184.770952,3655.495738,3878.956218,3520.715848,4024.066706,6790.611421,3074.434215,2800.232237,2974.400857,6852.069043,6601.110915,3156.514749,4742.757344,2440.751974,2601.636779,2780.880233,2715.967478,2869.845717
['314'],2609.475746,2373.401631,2507.952266,2568.293863,2595.907002,2370.557057,2577.974903,2321.036898,2410.22263,2422.0,2627.918798,2326.674905,2483.026542,2125.416559,2031.955943,2366.238061,2295.268814,2279.043043,2249.61096,2166.022516,0.0,2311.212709,2367.135226,2245.136413,2375.025572,2086.095234,2174.204471,2563.791848,2308.898669,2079.186456,2646.730388,1904.190413,2116.384825,2382.29992,2314.476333,1897.164042,2027.031373,1936.984192,1844.140479,2059.582716,2124.435436,1966.402825,1998.80816,1641.243602,1647.397104,1654.731639,1817.307152,1864.947217,2447.57436,2472.602944,2240.725816,2290.607722,2155.11357,2458.119702,2515.316587,2601.267427,2448.16324,2589.847916,3978.504482,2716.722055,2691.047899,2461.957092,2332.654346,2225.249302,2372.423521,2440.209238,2046.964907,2043.854376,2268.733285,2424.076219,2399.848834,2374.721919,2297.976037,2017.417237,2321.93029,2224.478006,2263.881405,2037.415823
['314'],2609.475746,2373.401631,2507.952266,2568.293863,2595.907002,2370.557057,2577.974903,2321.036898,2410.22263,2422.0,2627.918798,2326.674905,2483.026542,2125.416559,2031.955943,2366.238061,2295.268814,2279.043043,2249.61096,2166.022516,0.0,2311.212709,2367.135226,2245.136413,2375.025572,2086.095234,2174.204471,2563.791848,2308.898669,2079.186456,2646.730388,1904.190413,2116.384825,2382.29992,2314.476333,1897.164042,2027.031373,1936.984192,1844.140479,2059.582716,2124.435436,1966.402825,1998.80816,1641.243602,1647.397104,1654.731639,1817.307152,1864.947217,2447.57436,2472.602944,2240.725816,2290.607722,2155.11357,2458.119702,2515.316587,2601.267427,2448.16324,2589.847916,3978.504482,2716.722055,2691.047899,2461.957092,2332.654346,2225.249302,2372.423521,2440.209238,2046.964907,2043.854376,2268.733285,2424.076219,2399.848834,2374.721919,2297.976037,2017.417237,2321.93029,2224.478006,2263.881405,2037.415823
['315'],2427.44771,2664.699501,2401.554291,4909.665522,4004.337201,2368.090296,4820.481875,4397.475474,3978.728093,4218.0,2549.288157,2361.959002,3734.983022,2059.579576,1829.273469,3178.475255,2168.491736,2047.317736,3881.524362,2008.877407,1814.813911,4041.210018,2186.125873,3625.461697,3819.947198,1977.335971,3292.637005,3753.273337,2091.53615,3741.582958,4124.332671,3679.509129,2263.292232,4082.962417,2184.0833,1969.017536,4274.392244,3931.261182,3348.50439,3894.440214,3760.26261,3518.504495,3642.602421,4735.519934,1890.267888,3549.129885,2024.53372,2025.068947,4310.30163,3822.391957,2203.304788,4204.377061,2321.665397,3843.440052,2980.492291,2559.449855,2480.646609,2398.891388,2635.950389,2549.106491,4050.664056,2339.426509,2287.883913,3894.474673,3959.068801,2338.237423,2162.014131,3632.481335,3416.346247,4363.745116,2191.210577,2491.047662,3809.833533,2223.105301,2093.523681,2264.059466,2029.210771,1947.769527
['315'],2427.44771,2664.699501,2401.554291,4909.665522,4004.337201,2368.090296,4820.481875,4397.475474,3978.728093,4218.0,2549.288157,2361.959002,3734.983022,2059.579576,1829.273469,3178.475255,2168.491736,2047.317736,3881.524362,2008.877407,1814.813911,4041.210018,2186.125873,3625.461697,3819.947198,1977.335971,3292.637005,3753.273337,2091.53615,3741.582958,4124.332671,3679.509129,2263.292232,4082.962417,2184.0833,1969.017536,4274.392244,3931.261182,3348.50439,3894.440214,3760.26261,3518.504495,3642.602421,4735.519934,1890.267888,3549.129885,2024.53372,2025.068947,4310.30163,3822.391957,2203.304788,4204.377061,2321.665397,3843.440052,2980.492291,2559.449855,2480.646609,2398.891388,2635.950389,2549.106491,4050.664056,2339.426509,2287.883913,3894.474673,3959.068801,2338.237423,2162.014131,3632.481335,3416.346247,4363.745116,2191.210577,2491.047662,3809.833533,2223.105301,2093.523681,2264.059466,2029.210771,1947.769527
['316'],1930.230187,1294.247497,3597.264867,1476.739878,1585.665543,2215.151131,1398.495296,3755.801952,3633.941477,2380.0,1489.843728,3498.314498,1192.983064,2534.102735,3122.336341,2193.040424,1220.682152,1248.604977,1400.420068,3765.619004,2593.286366,2439.739794,3774.336977,2367.99259,1315.645187,2265.432318,1152.71852,2481.015729,3670.882961,3380.761941,1475.406737,1265.386745,3540.69804,3324.697968,1139.81496,3477.940922,2241.406019,1121.476058,1148.166915,2283.112587,2368.145153,2396.591634,1130.108554,2470.267673,2332.476012,3351.892295,1131.596766,3399.054681,1280.022477,1328.955551,3459.744163,2293.894103,3948.060752,1414.86779,2805.788293,1441.097866,2541.282231,3947.15824,3983.96646,3953.027454,1211.929825,3578.346852,1456.761007,1366.988296,3764.075087,1306.662089,3236.186589,1276.971266,3251.369358,3768.179061,3782.967819,2585.365832,2267.194287,3166.639504,2252.309024,2218.823512,2488.198922,2354.088454
['316'],1930.230187,1294.247497,3597.264867,1476.739878,1585.665543,2215.151131,1398.495296,3755.801952,3633.941477,2380.0,1489.843728,3498.314498,1192.983064,2534.102735,3122.336341,2193.040424,1220.682152,1248.604977,1400.420068,3765.619004,2593.286366,2439.739794,3774.336977,2367.99259,1315.645187,2265.432318,1152.71852,2481.015729,3670.882961,3380.761941,1475.406737,1265.386745,3540.69804,3324.697968,1139.81496,3477.940922,2241.406019,1121.476058,1148.166915,2283.112587,2368.145153,2396.591634,1130.108554,2470.267673,2332.476012,3351.892295,1131.596766,3399.054681,1280.022477,1328.955551,3459.744163,2293.894103,3948.060752,1414.86779,2805.788293,1441.097866,2541.282231,3947.15824,3983.96646,3953.027454,1211.929825,3578.346852,1456.761007,1366.988296,3764.075087,1306.662089,3236.186589,1276.971266,3251.369358,3768.179061,3782.967819,2585.365832,2267.194287,3166.639504,2252.309024,2218.823512,2488.198922,2354.088454
['317'],22730.29295,23193.21014,23828.07982,23716.27953,23670.37095,21433.68394,21794.73188,23650.85774,25219.77276,25197.0,26405.41085,23806.38819,24456.76712,22941.083,19356.17628,22282.77184,22701.54878,23317.97527,21343.22696,20873.32689,19382.74777,21105.73968,21426.83628,19613.62733,23062.6881,23178.45027,21530.41741,23077.52839,23112.11036,22706.71669,18897.06218,20776.11722,20285.84696,18361.89401,18820.43577,18378.26962,20431.09472,21189.80252,19085.59085,20441.62741,21363.23715,21773.41997,21135.31301,22309.70995,21675.07178,22059.64833,21572.51859,21153.72894,22893.65724,21638.29113,19490.6859,21993.55869,23753.19676,22539.01436,17065.21274,17063.71387,18497.11306,16657.70216,19291.70487,17290.2766,22592.62669,21110.43116,20815.95534,20376.77744,21304.22394,21951.21167,18961.47904,17986.15196,17311.73551,18285.10164,18764.21245,18971.57586,19504.97435,20131.12138,20024.05322,20379.92789,18991.06611,18852.49967
['317'],22730.29295,23193.21014,23828.07982,23716.27953,23670.37095,21433.68394,21794.73188,23650.85774,25219.77276,25197.0,26405.41085,23806.38819,24456.76712,22941.083,19356.17628,22282.77184,22701.54878,23317.97527,21343.22696,20873.32689,19382.74777,21105.73968,21426.83628,19613.62733,23062.6881,23178.45027,21530.41741,23077.52839,23112.11036,22706.71669,18897.06218,20776.11722,20285.84696,18361.89401,18820.43577,18378.26962,20431.09472,21189.80252,19085.59085,20441.62741,21363.23715,21773.41997,21135.31301,22309.70995,21675.07178,22059.64833,21572.51859,21153.72894,22893.65724,21638.29113,19490.6859,21993.55869,23753.19676,22539.01436,17065.21274,17063.71387,18497.11306,16657.70216,19291.70487,17290.2766,22592.62669,21110.43116,20815.95534,20376.77744,21304.22394,21951.21167,18961.47904,17986.15196,17311.73551,18285.10164,18764.21245,18971.57586,19504.97435,20131.12138,20024.05322,20379.92789,18991.06611,18852.49967
['318'],5750.375626,4235.495609,4150.787665,4632.704063,4181.572545,3862.947296,4649.542801,3935.809375,3732.451939,3453.0,3645.978679,3691.339267,4413.177308,2821.052604,2774.697414,0.0,3214.10078,4418.804385,3315.3971,3094.820477,3090.77892,3226.826012,3218.46309,3136.445933,3054.584911,2855.509173,2500.512483,3294.035965,2923.988349,2791.301863,3326.251795,3419.54381,3073.578396,3129.127499,3205.870083,3054.932446,2889.293838,2592.803887,2637.373507,4181.323471,4194.18479,0.0,2580.985294,0.0,2648.666276,2630.599016,2634.571483,2808.017116,3920.40357,3678.750722,3079.864027,3838.493284,3613.839301,3720.704533,3350.948959,3332.538815,3357.697571,3289.660194,0.0,3431.05684,4660.574787,3534.099697,3745.79288,1342.763187,4755.293133,5045.233385,3118.859163,3190.093666,2869.634511,3148.13769,2942.308303,3060.10062,2575.011788,2861.69499,2764.0864,0.0,2715.967478,2866.353004
['318'],5750.375626,4235.495609,4150.787665,4632.704063,4181.572545,3862.947296,4649.542801,3935.809375,3732.451939,3453.0,3645.978679,3691.339267,4413.177308,2821.052604,2774.697414,0.0,3214.10078,4418.804385,3315.3971,3094.820477,3090.77892,3226.826012,3218.46309,3136.445933,3054.584911,2855.509173,2500.512483,3294.035965,2923.988349,2791.301863,3326.251795,3419.54381,3073.578396,3129.127499,3205.870083,3054.932446,2889.293838,2592.803887,2637.373507,4181.323471,4194.18479,0.0,2580.985294,0.0,2648.666276,2630.599016,2634.571483,2808.017116,3920.40357,3678.750722,3079.864027,3838.493284,3613.839301,3720.704533,3350.948959,3332.538815,3357.697571,3289.660194,0.0,3431.05684,4660.574787,3534.099697,3745.79288,1342.763187,4755.293133,5045.233385,3118.859163,3190.093666,2869.634511,3148.13769,2942.308303,3060.10062,2575.011788,2861.69499,2764.0864,0.0,2715.967478,2866.353004
