['1+317'],17026.644,49318.705,39060.962,0.0,18348.308,0.0,18469.923,29222.812,10715.108,19635.654,24450.617,35539.987,19830.187,0.0,15383.217,15504.017,37063.844,0.0,21577.893,23950.62,0.0,0.0,0.0,22853.924,14260.62,28863.867,5033.354,18689.488,29969.655,0.0,7277.408,0.0,20531.371,0.0,0.0,0.0,0.0,24479.056,11634.159,0.0,26675.521,14401.41,0.0,17231.853,0.0,0.0,0.0,21978.354,11019.514,18877.071,0.0,0.0,0.0,0.0,27765.371,15125.641,0.0,9447.929,8755.596,10005.34,0.0,16302.166,0.0,0.0,0.0,10699.29,11531.324,31989.479,35715.264,0.0
['1+317'],17026.644,49318.705,39060.962,0.0,18348.308,0.0,18469.923,29222.812,10715.108,19635.654,24450.617,35539.987,19830.187,0.0,15383.217,15504.017,37063.844,0.0,21577.893,23950.62,0.0,0.0,0.0,22853.924,14260.62,28863.867,5033.354,18689.488,29969.655,0.0,7277.408,0.0,20531.371,0.0,0.0,0.0,0.0,24479.056,11634.159,0.0,26675.521,14401.41,0.0,17231.853,0.0,0.0,0.0,21978.354,11019.514,18877.071,0.0,0.0,0.0,0.0,27765.371,15125.641,0.0,9447.929,8755.596,10005.34,0.0,16302.166,0.0,0.0,0.0,10699.29,11531.324,31989.479,35715.264,0.0
['1+332'],77240.489,139947.157,160028.305,0.0,78162.441,0.0,147638.544,154789.669,199165.949,77617.198,67205.247,136616.653,131627.383,0.0,0.0,94806.044,144824.681,0.0,93764.48,108287.107,0.0,0.0,129926.355,98917.691,129400.835,213319.867,0.0,62942.664,154173.88,53412.29,76123.744,0.0,27615.393,0.0,0.0,0.0,0.0,57622.218,39780.859,0.0,42320.107,40488.769,0.0,54460.533,0.0,0.0,0.0,95567.886,58220.564,71568.353,0.0,0.0,0.0,0.0,0.0,52245.148,0.0,149257.965,91719.49,86361.174,92750.465,132760.958,0.0,0.0,0.0,104958.844,87709.72,83727.227,115205.468,0.0
['1+332'],77240.489,139947.157,160028.305,0.0,78162.441,0.0,147638.544,154789.669,199165.949,77617.198,67205.247,136616.653,131627.383,0.0,0.0,94806.044,144824.681,0.0,93764.48,108287.107,0.0,0.0,129926.355,98917.691,129400.835,213319.867,0.0,62942.664,154173.88,53412.29,76123.744,0.0,27615.393,0.0,0.0,0.0,0.0,57622.218,39780.859,0.0,42320.107,40488.769,0.0,54460.533,0.0,0.0,0.0,95567.886,58220.564,71568.353,0.0,0.0,0.0,0.0,0.0,52245.148,0.0,149257.965,91719.49,86361.174,92750.465,132760.958,0.0,0.0,0.0,104958.844,87709.72,83727.227,115205.468,0.0
['1+332'],77240.489,139947.157,160028.305,0.0,78162.441,0.0,147638.544,154789.669,199165.949,77617.198,67205.247,136616.653,131627.383,0.0,0.0,94806.044,144824.681,0.0,93764.48,108287.107,0.0,0.0,129926.355,98917.691,129400.835,213319.867,0.0,62942.664,154173.88,53412.29,76123.744,0.0,27615.393,0.0,0.0,0.0,0.0,57622.218,39780.859,0.0,42320.107,40488.769,0.0,54460.533,0.0,0.0,0.0,95567.886,58220.564,71568.353,0.0,0.0,0.0,0.0,0.0,52245.148,0.0,149257.965,91719.49,86361.174,92750.465,132760.958,0.0,0.0,0.0,104958.844,87709.72,83727.227,115205.468,0.0
['1+332'],77240.489,139947.157,160028.305,0.0,78162.441,0.0,147638.544,154789.669,199165.949,77617.198,67205.247,136616.653,131627.383,0.0,0.0,94806.044,144824.681,0.0,93764.48,108287.107,0.0,0.0,129926.355,98917.691,129400.835,213319.867,0.0,62942.664,154173.88,53412.29,76123.744,0.0,27615.393,0.0,0.0,0.0,0.0,57622.218,39780.859,0.0,42320.107,40488.769,0.0,54460.533,0.0,0.0,0.0,95567.886,58220.564,71568.353,0.0,0.0,0.0,0.0,0.0,52245.148,0.0,149257.965,91719.49,86361.174,92750.465,132760.958,0.0,0.0,0.0,104958.844,87709.72,83727.227,115205.468,0.0
['1+340'],0.0,3388860.42,2989939.14,0.0,0.0,0.0,0.0,1702294.09,23163.687,0.0,2275288.46,2302071.21,0.0,0.0,3333351.4,0.0,1784774.83,0.0,2996647.54,0.0,0.0,0.0,2170272.29,1283730.18,0.0,708517.582,2350448.37,0.0,2884482.6,0.0,0.0,0.0,959319.032,0.0,0.0,0.0,0.0,1548155.1,0.0,0.0,1593653.39,0.0,0.0,0.0,0.0,0.0,0.0,3726797.97,2097037.27,2775699.53,0.0,0.0,0.0,0.0,0.0,1540547.17,0.0,5564799.26,3669641.58,0.0,0.0,3878073.43,0.0,0.0,0.0,2079276.94,3751897.17,1555710.96,2166918.05,0.0
['1+340'],0.0,3388860.42,2989939.14,0.0,0.0,0.0,0.0,1702294.09,23163.687,0.0,2275288.46,2302071.21,0.0,0.0,3333351.4,0.0,1784774.83,0.0,2996647.54,0.0,0.0,0.0,2170272.29,1283730.18,0.0,708517.582,2350448.37,0.0,2884482.6,0.0,0.0,0.0,959319.032,0.0,0.0,0.0,0.0,1548155.1,0.0,0.0,1593653.39,0.0,0.0,0.0,0.0,0.0,0.0,3726797.97,2097037.27,2775699.53,0.0,0.0,0.0,0.0,0.0,1540547.17,0.0,5564799.26,3669641.58,0.0,0.0,3878073.43,0.0,0.0,0.0,2079276.94,3751897.17,1555710.96,2166918.05,0.0
['1+340'],0.0,3388860.42,2989939.14,0.0,0.0,0.0,0.0,1702294.09,23163.687,0.0,2275288.46,2302071.21,0.0,0.0,3333351.4,0.0,1784774.83,0.0,2996647.54,0.0,0.0,0.0,2170272.29,1283730.18,0.0,708517.582,2350448.37,0.0,2884482.6,0.0,0.0,0.0,959319.032,0.0,0.0,0.0,0.0,1548155.1,0.0,0.0,1593653.39,0.0,0.0,0.0,0.0,0.0,0.0,3726797.97,2097037.27,2775699.53,0.0,0.0,0.0,0.0,0.0,1540547.17,0.0,5564799.26,3669641.58,0.0,0.0,3878073.43,0.0,0.0,0.0,2079276.94,3751897.17,1555710.96,2166918.05,0.0
['1+340'],0.0,3388860.42,2989939.14,0.0,0.0,0.0,0.0,1702294.09,23163.687,0.0,2275288.46,2302071.21,0.0,0.0,3333351.4,0.0,1784774.83,0.0,2996647.54,0.0,0.0,0.0,2170272.29,1283730.18,0.0,708517.582,2350448.37,0.0,2884482.6,0.0,0.0,0.0,959319.032,0.0,0.0,0.0,0.0,1548155.1,0.0,0.0,1593653.39,0.0,0.0,0.0,0.0,0.0,0.0,3726797.97,2097037.27,2775699.53,0.0,0.0,0.0,0.0,0.0,1540547.17,0.0,5564799.26,3669641.58,0.0,0.0,3878073.43,0.0,0.0,0.0,2079276.94,3751897.17,1555710.96,2166918.05,0.0
['1+404'],87637.414,42637.632,37461.15,0.0,45061.141,0.0,33672.099,31435.629,21571.835,41589.343,24473.277,36258.008,34308.948,0.0,44682.313,71422.872,59287.488,0.0,96153.668,78858.466,0.0,0.0,75139.683,101179.864,81595.836,102148.252,41730.941,89888.497,112173.194,54163.428,56274.517,0.0,45139.925,0.0,0.0,0.0,0.0,56115.604,76885.81,0.0,63565.517,50349.017,0.0,74315.846,0.0,0.0,0.0,57021.118,57779.075,80277.163,0.0,0.0,0.0,0.0,0.0,61309.867,0.0,78643.816,82532.975,77141.873,82366.048,79313.616,0.0,0.0,0.0,62416.621,80668.74,72765.716,72092.643,0.0
['1+404'],87637.414,42637.632,37461.15,0.0,45061.141,0.0,33672.099,31435.629,21571.835,41589.343,24473.277,36258.008,34308.948,0.0,44682.313,71422.872,59287.488,0.0,96153.668,78858.466,0.0,0.0,75139.683,101179.864,81595.836,102148.252,41730.941,89888.497,112173.194,54163.428,56274.517,0.0,45139.925,0.0,0.0,0.0,0.0,56115.604,76885.81,0.0,63565.517,50349.017,0.0,74315.846,0.0,0.0,0.0,57021.118,57779.075,80277.163,0.0,0.0,0.0,0.0,0.0,61309.867,0.0,78643.816,82532.975,77141.873,82366.048,79313.616,0.0,0.0,0.0,62416.621,80668.74,72765.716,72092.643,0.0
['1+404'],87637.414,42637.632,37461.15,0.0,45061.141,0.0,33672.099,31435.629,21571.835,41589.343,24473.277,36258.008,34308.948,0.0,44682.313,71422.872,59287.488,0.0,96153.668,78858.466,0.0,0.0,75139.683,101179.864,81595.836,102148.252,41730.941,89888.497,112173.194,54163.428,56274.517,0.0,45139.925,0.0,0.0,0.0,0.0,56115.604,76885.81,0.0,63565.517,50349.017,0.0,74315.846,0.0,0.0,0.0,57021.118,57779.075,80277.163,0.0,0.0,0.0,0.0,0.0,61309.867,0.0,78643.816,82532.975,77141.873,82366.048,79313.616,0.0,0.0,0.0,62416.621,80668.74,72765.716,72092.643,0.0
['1+404'],87637.414,42637.632,37461.15,0.0,45061.141,0.0,33672.099,31435.629,21571.835,41589.343,24473.277,36258.008,34308.948,0.0,44682.313,71422.872,59287.488,0.0,96153.668,78858.466,0.0,0.0,75139.683,101179.864,81595.836,102148.252,41730.941,89888.497,112173.194,54163.428,56274.517,0.0,45139.925,0.0,0.0,0.0,0.0,56115.604,76885.81,0.0,63565.517,50349.017,0.0,74315.846,0.0,0.0,0.0,57021.118,57779.075,80277.163,0.0,0.0,0.0,0.0,0.0,61309.867,0.0,78643.816,82532.975,77141.873,82366.048,79313.616,0.0,0.0,0.0,62416.621,80668.74,72765.716,72092.643,0.0
['1+406'],472035.395,403661.376,358839.852,718616.058,446502.72,741926.244,492686.993,446868.089,546466.262,560827.301,547536.657,495857.305,593191.398,1083293.09,0.0,775284.158,890517.151,1295949.01,1050377.17,1041926.11,1552792.91,1458892.84,636858.746,706464.185,761662.269,815760.523,0.0,925260.104,910771.687,521670.302,475358.056,860342.198,404739.405,972710.224,1189708.68,1119637.97,1367985.96,468893.22,703355.59,1181703.16,734650.66,721778.342,949386.93,487378.782,1237948.44,1262121.25,1200721.06,686322.3,770444.637,775236.197,1532176.38,0.0,2121708.37,1045730.42,1064782.49,911086.114,0.0,255491.62,271899.1,263338.406,314089.937,278417.373,395372.853,352482.295,328252.163,247391.769,259898.419,318666.393,316411.894,449327.45
['1+406'],472035.395,403661.376,358839.852,718616.058,446502.72,741926.244,492686.993,446868.089,546466.262,560827.301,547536.657,495857.305,593191.398,1083293.09,0.0,775284.158,890517.151,1295949.01,1050377.17,1041926.11,1552792.91,1458892.84,636858.746,706464.185,761662.269,815760.523,0.0,925260.104,910771.687,521670.302,475358.056,860342.198,404739.405,972710.224,1189708.68,1119637.97,1367985.96,468893.22,703355.59,1181703.16,734650.66,721778.342,949386.93,487378.782,1237948.44,1262121.25,1200721.06,686322.3,770444.637,775236.197,1532176.38,0.0,2121708.37,1045730.42,1064782.49,911086.114,0.0,255491.62,271899.1,263338.406,314089.937,278417.373,395372.853,352482.295,328252.163,247391.769,259898.419,318666.393,316411.894,449327.45
['1+406'],472035.395,403661.376,358839.852,718616.058,446502.72,741926.244,492686.993,446868.089,546466.262,560827.301,547536.657,495857.305,593191.398,1083293.09,0.0,775284.158,890517.151,1295949.01,1050377.17,1041926.11,1552792.91,1458892.84,636858.746,706464.185,761662.269,815760.523,0.0,925260.104,910771.687,521670.302,475358.056,860342.198,404739.405,972710.224,1189708.68,1119637.97,1367985.96,468893.22,703355.59,1181703.16,734650.66,721778.342,949386.93,487378.782,1237948.44,1262121.25,1200721.06,686322.3,770444.637,775236.197,1532176.38,0.0,2121708.37,1045730.42,1064782.49,911086.114,0.0,255491.62,271899.1,263338.406,314089.937,278417.373,395372.853,352482.295,328252.163,247391.769,259898.419,318666.393,316411.894,449327.45
['1+406'],472035.395,403661.376,358839.852,718616.058,446502.72,741926.244,492686.993,446868.089,546466.262,560827.301,547536.657,495857.305,593191.398,1083293.09,0.0,775284.158,890517.151,1295949.01,1050377.17,1041926.11,1552792.91,1458892.84,636858.746,706464.185,761662.269,815760.523,0.0,925260.104,910771.687,521670.302,475358.056,860342.198,404739.405,972710.224,1189708.68,1119637.97,1367985.96,468893.22,703355.59,1181703.16,734650.66,721778.342,949386.93,487378.782,1237948.44,1262121.25,1200721.06,686322.3,770444.637,775236.197,1532176.38,0.0,2121708.37,1045730.42,1064782.49,911086.114,0.0,255491.62,271899.1,263338.406,314089.937,278417.373,395372.853,352482.295,328252.163,247391.769,259898.419,318666.393,316411.894,449327.45
['1+419'],12289.089,175027.272,145170.828,491323.682,150529.158,460761.309,112096.169,71531.878,92082.97,42282.39,25051.007,36717.338,36453.242,434569.708,0.0,255378.034,244180.05,501949.034,217869.641,220297.68,441984.247,399406.818,152790.481,133635.622,146188.126,142344.34,72.086,190707.661,144610.785,71879.03,77210.113,291327.554,63579.811,285440.187,308284.638,263538.561,224911.575,15998.502,28499.102,209593.96,21174.544,14407.589,304657.629,85243.658,419871.727,394384.996,294932.32,7319.809,13754.819,8807.837,259131.611,0.0,385812.103,315963.32,0.0,3966.716,0.0,45889.651,44306.687,50089.639,60575.736,43921.356,281372.364,263453.228,225037.939,12830.878,13757.014,15603.379,4313.742,313357.506
['1+419'],12289.089,175027.272,145170.828,491323.682,150529.158,460761.309,112096.169,71531.878,92082.97,42282.39,25051.007,36717.338,36453.242,434569.708,0.0,255378.034,244180.05,501949.034,217869.641,220297.68,441984.247,399406.818,152790.481,133635.622,146188.126,142344.34,72.086,190707.661,144610.785,71879.03,77210.113,291327.554,63579.811,285440.187,308284.638,263538.561,224911.575,15998.502,28499.102,209593.96,21174.544,14407.589,304657.629,85243.658,419871.727,394384.996,294932.32,7319.809,13754.819,8807.837,259131.611,0.0,385812.103,315963.32,0.0,3966.716,0.0,45889.651,44306.687,50089.639,60575.736,43921.356,281372.364,263453.228,225037.939,12830.878,13757.014,15603.379,4313.742,313357.506
['1+419'],12289.089,175027.272,145170.828,491323.682,150529.158,460761.309,112096.169,71531.878,92082.97,42282.39,25051.007,36717.338,36453.242,434569.708,0.0,255378.034,244180.05,501949.034,217869.641,220297.68,441984.247,399406.818,152790.481,133635.622,146188.126,142344.34,72.086,190707.661,144610.785,71879.03,77210.113,291327.554,63579.811,285440.187,308284.638,263538.561,224911.575,15998.502,28499.102,209593.96,21174.544,14407.589,304657.629,85243.658,419871.727,394384.996,294932.32,7319.809,13754.819,8807.837,259131.611,0.0,385812.103,315963.32,0.0,3966.716,0.0,45889.651,44306.687,50089.639,60575.736,43921.356,281372.364,263453.228,225037.939,12830.878,13757.014,15603.379,4313.742,313357.506
['1+419'],12289.089,175027.272,145170.828,491323.682,150529.158,460761.309,112096.169,71531.878,92082.97,42282.39,25051.007,36717.338,36453.242,434569.708,0.0,255378.034,244180.05,501949.034,217869.641,220297.68,441984.247,399406.818,152790.481,133635.622,146188.126,142344.34,72.086,190707.661,144610.785,71879.03,77210.113,291327.554,63579.811,285440.187,308284.638,263538.561,224911.575,15998.502,28499.102,209593.96,21174.544,14407.589,304657.629,85243.658,419871.727,394384.996,294932.32,7319.809,13754.819,8807.837,259131.611,0.0,385812.103,315963.32,0.0,3966.716,0.0,45889.651,44306.687,50089.639,60575.736,43921.356,281372.364,263453.228,225037.939,12830.878,13757.014,15603.379,4313.742,313357.506
['1+443'],0.0,64067.279,55205.751,0.0,7196.82,0.0,0.0,58408.589,0.0,7886.994,55193.142,61375.646,6143.105,4676.062,0.0,0.0,40059.225,0.0,63709.269,0.0,0.0,0.0,73507.585,52444.637,0.0,23801.913,0.0,0.0,92407.844,0.0,0.0,0.0,36423.67,0.0,0.0,0.0,0.0,68136.72,0.0,0.0,54385.398,0.0,0.0,0.0,0.0,0.0,0.0,188166.739,86236.986,132873.89,0.0,0.0,0.0,0.0,0.0,86284.033,0.0,176743.876,161804.108,0.0,0.0,183518.847,0.0,0.0,0.0,94635.274,202766.163,43368.158,109145.991,0.0
['1+443'],0.0,64067.279,55205.751,0.0,7196.82,0.0,0.0,58408.589,0.0,7886.994,55193.142,61375.646,6143.105,4676.062,0.0,0.0,40059.225,0.0,63709.269,0.0,0.0,0.0,73507.585,52444.637,0.0,23801.913,0.0,0.0,92407.844,0.0,0.0,0.0,36423.67,0.0,0.0,0.0,0.0,68136.72,0.0,0.0,54385.398,0.0,0.0,0.0,0.0,0.0,0.0,188166.739,86236.986,132873.89,0.0,0.0,0.0,0.0,0.0,86284.033,0.0,176743.876,161804.108,0.0,0.0,183518.847,0.0,0.0,0.0,94635.274,202766.163,43368.158,109145.991,0.0
['1+443'],0.0,64067.279,55205.751,0.0,7196.82,0.0,0.0,58408.589,0.0,7886.994,55193.142,61375.646,6143.105,4676.062,0.0,0.0,40059.225,0.0,63709.269,0.0,0.0,0.0,73507.585,52444.637,0.0,23801.913,0.0,0.0,92407.844,0.0,0.0,0.0,36423.67,0.0,0.0,0.0,0.0,68136.72,0.0,0.0,54385.398,0.0,0.0,0.0,0.0,0.0,0.0,188166.739,86236.986,132873.89,0.0,0.0,0.0,0.0,0.0,86284.033,0.0,176743.876,161804.108,0.0,0.0,183518.847,0.0,0.0,0.0,94635.274,202766.163,43368.158,109145.991,0.0
['1+443'],0.0,64067.279,55205.751,0.0,7196.82,0.0,0.0,58408.589,0.0,7886.994,55193.142,61375.646,6143.105,4676.062,0.0,0.0,40059.225,0.0,63709.269,0.0,0.0,0.0,73507.585,52444.637,0.0,23801.913,0.0,0.0,92407.844,0.0,0.0,0.0,36423.67,0.0,0.0,0.0,0.0,68136.72,0.0,0.0,54385.398,0.0,0.0,0.0,0.0,0.0,0.0,188166.739,86236.986,132873.89,0.0,0.0,0.0,0.0,0.0,86284.033,0.0,176743.876,161804.108,0.0,0.0,183518.847,0.0,0.0,0.0,94635.274,202766.163,43368.158,109145.991,0.0
['1+454'],64186.966,21421.679,25249.744,0.0,0.0,0.0,32322.543,44811.752,0.0,0.0,66593.575,77840.468,85106.686,0.0,0.0,0.0,17989.916,0.0,0.0,19622.707,0.0,0.0,16863.162,42227.11,44651.145,0.0,0.0,17680.433,43861.654,31522.743,28786.589,0.0,16937.819,0.0,0.0,0.0,0.0,47026.602,62106.409,0.0,55365.856,0.0,0.0,0.0,0.0,0.0,0.0,64855.728,66153.123,75095.804,0.0,0.0,0.0,0.0,0.0,72665.896,0.0,19777.662,25266.901,14771.806,23127.549,24236.465,0.0,0.0,0.0,32828.854,0.0,56164.564,89963.507,0.0
['1+454'],64186.966,21421.679,25249.744,0.0,0.0,0.0,32322.543,44811.752,0.0,0.0,66593.575,77840.468,85106.686,0.0,0.0,0.0,17989.916,0.0,0.0,19622.707,0.0,0.0,16863.162,42227.11,44651.145,0.0,0.0,17680.433,43861.654,31522.743,28786.589,0.0,16937.819,0.0,0.0,0.0,0.0,47026.602,62106.409,0.0,55365.856,0.0,0.0,0.0,0.0,0.0,0.0,64855.728,66153.123,75095.804,0.0,0.0,0.0,0.0,0.0,72665.896,0.0,19777.662,25266.901,14771.806,23127.549,24236.465,0.0,0.0,0.0,32828.854,0.0,56164.564,89963.507,0.0
['1+454'],64186.966,21421.679,25249.744,0.0,0.0,0.0,32322.543,44811.752,0.0,0.0,66593.575,77840.468,85106.686,0.0,0.0,0.0,17989.916,0.0,0.0,19622.707,0.0,0.0,16863.162,42227.11,44651.145,0.0,0.0,17680.433,43861.654,31522.743,28786.589,0.0,16937.819,0.0,0.0,0.0,0.0,47026.602,62106.409,0.0,55365.856,0.0,0.0,0.0,0.0,0.0,0.0,64855.728,66153.123,75095.804,0.0,0.0,0.0,0.0,0.0,72665.896,0.0,19777.662,25266.901,14771.806,23127.549,24236.465,0.0,0.0,0.0,32828.854,0.0,56164.564,89963.507,0.0
['1+454'],64186.966,21421.679,25249.744,0.0,0.0,0.0,32322.543,44811.752,0.0,0.0,66593.575,77840.468,85106.686,0.0,0.0,0.0,17989.916,0.0,0.0,19622.707,0.0,0.0,16863.162,42227.11,44651.145,0.0,0.0,17680.433,43861.654,31522.743,28786.589,0.0,16937.819,0.0,0.0,0.0,0.0,47026.602,62106.409,0.0,55365.856,0.0,0.0,0.0,0.0,0.0,0.0,64855.728,66153.123,75095.804,0.0,0.0,0.0,0.0,0.0,72665.896,0.0,19777.662,25266.901,14771.806,23127.549,24236.465,0.0,0.0,0.0,32828.854,0.0,56164.564,89963.507,0.0
['1+457'],0.0,16414.872,7117.44,0.0,2957.881,0.0,0.0,1214.993,0.0,0.0,6107.191,2643.306,2196.178,0.0,0.0,3906.876,2672.221,0.0,10227.285,2372.861,0.0,0.0,7073.491,2795.999,0.0,6942.421,0.0,0.0,0.0,0.0,0.0,0.0,11262.305,0.0,0.0,0.0,0.0,3598.25,1644.323,0.0,3010.48,1802.977,0.0,7494.889,0.0,0.0,0.0,13845.1,2172.534,4624.311,0.0,0.0,0.0,0.0,3839.738,2989.876,0.0,2494.44,4232.185,0.0,2140.663,2814.175,0.0,0.0,0.0,0.0,0.0,0.0,3430.118,0.0
['1+457'],0.0,16414.872,7117.44,0.0,2957.881,0.0,0.0,1214.993,0.0,0.0,6107.191,2643.306,2196.178,0.0,0.0,3906.876,2672.221,0.0,10227.285,2372.861,0.0,0.0,7073.491,2795.999,0.0,6942.421,0.0,0.0,0.0,0.0,0.0,0.0,11262.305,0.0,0.0,0.0,0.0,3598.25,1644.323,0.0,3010.48,1802.977,0.0,7494.889,0.0,0.0,0.0,13845.1,2172.534,4624.311,0.0,0.0,0.0,0.0,3839.738,2989.876,0.0,2494.44,4232.185,0.0,2140.663,2814.175,0.0,0.0,0.0,0.0,0.0,0.0,3430.118,0.0
['1+457'],0.0,16414.872,7117.44,0.0,2957.881,0.0,0.0,1214.993,0.0,0.0,6107.191,2643.306,2196.178,0.0,0.0,3906.876,2672.221,0.0,10227.285,2372.861,0.0,0.0,7073.491,2795.999,0.0,6942.421,0.0,0.0,0.0,0.0,0.0,0.0,11262.305,0.0,0.0,0.0,0.0,3598.25,1644.323,0.0,3010.48,1802.977,0.0,7494.889,0.0,0.0,0.0,13845.1,2172.534,4624.311,0.0,0.0,0.0,0.0,3839.738,2989.876,0.0,2494.44,4232.185,0.0,2140.663,2814.175,0.0,0.0,0.0,0.0,0.0,0.0,3430.118,0.0
['1+457'],0.0,16414.872,7117.44,0.0,2957.881,0.0,0.0,1214.993,0.0,0.0,6107.191,2643.306,2196.178,0.0,0.0,3906.876,2672.221,0.0,10227.285,2372.861,0.0,0.0,7073.491,2795.999,0.0,6942.421,0.0,0.0,0.0,0.0,0.0,0.0,11262.305,0.0,0.0,0.0,0.0,3598.25,1644.323,0.0,3010.48,1802.977,0.0,7494.889,0.0,0.0,0.0,13845.1,2172.534,4624.311,0.0,0.0,0.0,0.0,3839.738,2989.876,0.0,2494.44,4232.185,0.0,2140.663,2814.175,0.0,0.0,0.0,0.0,0.0,0.0,3430.118,0.0
['1+495'],396003.327,1446834.05,1015381.12,309284.034,666074.819,343225.94,538095.541,934081.422,485231.425,586890.169,784697.674,958512.315,571277.269,372358.833,0.0,455241.825,587470.488,76160.123,590291.655,395049.578,91627.779,85759.81,680727.116,546142.758,376843.248,881413.254,0.0,323023.954,628031.074,230783.726,241693.967,70020.277,721409.825,79241.422,76290.935,46197.029,59418.479,412975.208,291829.487,80463.672,426143.219,411786.562,84227.9,766342.703,104791.829,109070.962,64351.877,673990.944,384949.677,603932.03,44725.251,0.0,52995.915,59000.843,251776.263,431994.35,0.0,418671.458,514776.98,242253.998,379453.84,571963.531,32017.562,29818.09,27040.725,307143.076,277975.929,601456.912,618188.327,40246.511
['1+495'],396003.327,1446834.05,1015381.12,309284.034,666074.819,343225.94,538095.541,934081.422,485231.425,586890.169,784697.674,958512.315,571277.269,372358.833,0.0,455241.825,587470.488,76160.123,590291.655,395049.578,91627.779,85759.81,680727.116,546142.758,376843.248,881413.254,0.0,323023.954,628031.074,230783.726,241693.967,70020.277,721409.825,79241.422,76290.935,46197.029,59418.479,412975.208,291829.487,80463.672,426143.219,411786.562,84227.9,766342.703,104791.829,109070.962,64351.877,673990.944,384949.677,603932.03,44725.251,0.0,52995.915,59000.843,251776.263,431994.35,0.0,418671.458,514776.98,242253.998,379453.84,571963.531,32017.562,29818.09,27040.725,307143.076,277975.929,601456.912,618188.327,40246.511
['1+495'],396003.327,1446834.05,1015381.12,309284.034,666074.819,343225.94,538095.541,934081.422,485231.425,586890.169,784697.674,958512.315,571277.269,372358.833,0.0,455241.825,587470.488,76160.123,590291.655,395049.578,91627.779,85759.81,680727.116,546142.758,376843.248,881413.254,0.0,323023.954,628031.074,230783.726,241693.967,70020.277,721409.825,79241.422,76290.935,46197.029,59418.479,412975.208,291829.487,80463.672,426143.219,411786.562,84227.9,766342.703,104791.829,109070.962,64351.877,673990.944,384949.677,603932.03,44725.251,0.0,52995.915,59000.843,251776.263,431994.35,0.0,418671.458,514776.98,242253.998,379453.84,571963.531,32017.562,29818.09,27040.725,307143.076,277975.929,601456.912,618188.327,40246.511
['1+495'],396003.327,1446834.05,1015381.12,309284.034,666074.819,343225.94,538095.541,934081.422,485231.425,586890.169,784697.674,958512.315,571277.269,372358.833,0.0,455241.825,587470.488,76160.123,590291.655,395049.578,91627.779,85759.81,680727.116,546142.758,376843.248,881413.254,0.0,323023.954,628031.074,230783.726,241693.967,70020.277,721409.825,79241.422,76290.935,46197.029,59418.479,412975.208,291829.487,80463.672,426143.219,411786.562,84227.9,766342.703,104791.829,109070.962,64351.877,673990.944,384949.677,603932.03,44725.251,0.0,52995.915,59000.843,251776.263,431994.35,0.0,418671.458,514776.98,242253.998,379453.84,571963.531,32017.562,29818.09,27040.725,307143.076,277975.929,601456.912,618188.327,40246.511
['1+498'],38068.776,8798.487,9335.131,63998.764,11276.853,90964.166,34774.569,30794.782,40547.609,43693.259,45526.398,47523.183,51118.726,230309.084,0.0,0.0,16128.549,0.0,28000.271,0.0,163193.295,172855.643,47067.222,0.0,49579.228,0.0,0.0,75996.251,65320.533,0.0,34795.278,192642.627,0.0,252243.653,255475.964,251879.72,337738.42,56900.834,86252.444,325669.0,77408.47,82204.962,209478.429,38326.356,213759.52,0.0,306491.257,0.0,0.0,0.0,401006.691,19441.567,472678.245,374231.227,76701.833,0.0,0.0,0.0,7990.802,12657.016,15667.871,14244.6,48657.091,49903.322,50175.021,23054.944,19850.365,28247.034,30287.138,72402.142
['1+498'],38068.776,8798.487,9335.131,63998.764,11276.853,90964.166,34774.569,30794.782,40547.609,43693.259,45526.398,47523.183,51118.726,230309.084,0.0,0.0,16128.549,0.0,28000.271,0.0,163193.295,172855.643,47067.222,0.0,49579.228,0.0,0.0,75996.251,65320.533,0.0,34795.278,192642.627,0.0,252243.653,255475.964,251879.72,337738.42,56900.834,86252.444,325669.0,77408.47,82204.962,209478.429,38326.356,213759.52,0.0,306491.257,0.0,0.0,0.0,401006.691,19441.567,472678.245,374231.227,76701.833,0.0,0.0,0.0,7990.802,12657.016,15667.871,14244.6,48657.091,49903.322,50175.021,23054.944,19850.365,28247.034,30287.138,72402.142
['1+498'],38068.776,8798.487,9335.131,63998.764,11276.853,90964.166,34774.569,30794.782,40547.609,43693.259,45526.398,47523.183,51118.726,230309.084,0.0,0.0,16128.549,0.0,28000.271,0.0,163193.295,172855.643,47067.222,0.0,49579.228,0.0,0.0,75996.251,65320.533,0.0,34795.278,192642.627,0.0,252243.653,255475.964,251879.72,337738.42,56900.834,86252.444,325669.0,77408.47,82204.962,209478.429,38326.356,213759.52,0.0,306491.257,0.0,0.0,0.0,401006.691,19441.567,472678.245,374231.227,76701.833,0.0,0.0,0.0,7990.802,12657.016,15667.871,14244.6,48657.091,49903.322,50175.021,23054.944,19850.365,28247.034,30287.138,72402.142
