,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+16'],399859.93,19176.652,286151.207,12082.641,3035934.95,1697826.48,0.0,332636.889,2642907.03,519809.366,0.0,224551.262,0.0,5259.238,428686.077,429512.46,323979.264,0.0,0.0,299721.707,1936256.12,231573.708,0.0,0.0,411292.871,478053.398
['1+17'],34254.677,0.0,0.0,0.0,81167.223,65283.802,0.0,4287.963,33686.944,10946.419,0.0,0.0,9595.577,0.0,0.0,3004.024,12215.539,0.0,3025.518,5706.139,60339.429,0.0,0.0,0.0,4743.931,23491.4
['1+17'],34254.677,0.0,0.0,0.0,81167.223,65283.802,0.0,4287.963,33686.944,10946.419,0.0,0.0,9595.577,0.0,0.0,3004.024,12215.539,0.0,3025.518,5706.139,60339.429,0.0,0.0,0.0,4743.931,23491.4
['1+18'],37514.999,6407.175,62545.827,4713.814,18230.526,7548.822,0.0,10238.502,26076.277,14568.099,0.0,22421.834,34993.266,0.0,66376.334,36612.559,19952.954,0.0,38522.617,42959.317,14659.321,30347.798,0.0,0.0,41282.118,64340.978
['1+18'],37514.999,6407.175,62545.827,4713.814,18230.526,7548.822,0.0,10238.502,26076.277,14568.099,0.0,22421.834,34993.266,0.0,66376.334,36612.559,19952.954,0.0,38522.617,42959.317,14659.321,30347.798,0.0,0.0,41282.118,64340.978
['1+19'],547563.874,751730.575,44961.035,497619.834,824378.884,363763.033,0.0,348251.347,1082952.08,733914.817,0.0,354190.679,859023.265,0.0,962309.133,675681.763,491433.684,12898.526,963724.887,492722.979,382034.513,477075.827,0.0,7280.068,736606.34,932235.095
['1+19'],547563.874,751730.575,44961.035,497619.834,824378.884,363763.033,0.0,348251.347,1082952.08,733914.817,0.0,354190.679,859023.265,0.0,962309.133,675681.763,491433.684,12898.526,963724.887,492722.979,382034.513,477075.827,0.0,7280.068,736606.34,932235.095
['1+20'],429220.169,113207530.0,7084805.01,76850147.2,0.0,0.0,0.0,0.0,0.0,312892.63,1048286.21,166214.685,4940328.26,9823830.1,59920209.3,14447577.3,167084.468,125480368.0,20694681.4,1587642.63,0.0,23074222.3,111772717.0,0.0,203301.032,23963980.2
['1+20'],429220.169,113207530.0,7084805.01,76850147.2,0.0,0.0,0.0,0.0,0.0,312892.63,1048286.21,166214.685,4940328.26,9823830.1,59920209.3,14447577.3,167084.468,125480368.0,20694681.4,1587642.63,0.0,23074222.3,111772717.0,0.0,203301.032,23963980.2
['1+21'],11233674.0,0.0,0.0,0.0,0.0,10187414.4,0.0,11106984.9,7409263.91,8657758.44,0.0,6592346.95,9990843.71,0.0,4099294.24,8024824.16,10427481.1,0.0,8673195.05,10742864.5,9029827.22,9582327.88,0.0,0.0,10827974.9,8675032.9
['1+21'],11233674.0,0.0,0.0,0.0,0.0,10187414.4,0.0,11106984.9,7409263.91,8657758.44,0.0,6592346.95,9990843.71,0.0,4099294.24,8024824.16,10427481.1,0.0,8673195.05,10742864.5,9029827.22,9582327.88,0.0,0.0,10827974.9,8675032.9
['1+22'],0.0,135166.531,0.0,110229.857,0.0,78223.709,0.0,86428.191,124337.49,356437.481,0.0,0.0,77953.108,17431102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+22'],0.0,135166.531,0.0,110229.857,0.0,78223.709,0.0,86428.191,124337.49,356437.481,0.0,0.0,77953.108,17431102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+23'],696669.176,53068.469,496603.407,106984.344,726965.608,572702.254,0.0,792667.461,1026645.66,735107.57,0.0,236613.582,0.0,0.0,305417.987,510891.401,0.0,0.0,504659.551,376785.504,449998.807,256007.346,0.0,0.0,743711.764,0.0
['1+23'],696669.176,53068.469,496603.407,106984.344,726965.608,572702.254,0.0,792667.461,1026645.66,735107.57,0.0,236613.582,0.0,0.0,305417.987,510891.401,0.0,0.0,504659.551,376785.504,449998.807,256007.346,0.0,0.0,743711.764,0.0
['1+24'],1289634.47,1210888.31,6887017.77,1346785.48,707155.821,706851.344,482.283,2178680.02,1104382.69,1016656.74,0.0,914043.656,1513508.7,0.0,0.0,1917412.3,1231707.81,3807.164,3331018.31,1895952.32,240300.764,2357205.46,0.0,29230.048,1777773.81,1907154.38
['1+24'],1289634.47,1210888.31,6887017.77,1346785.48,707155.821,706851.344,482.283,2178680.02,1104382.69,1016656.74,0.0,914043.656,1513508.7,0.0,0.0,1917412.3,1231707.81,3807.164,3331018.31,1895952.32,240300.764,2357205.46,0.0,29230.048,1777773.81,1907154.38
['1+25'],4706.375,2819.571,0.0,0.0,4975.633,4986.956,0.0,7574.955,5480.761,3844.798,0.0,0.0,6002.178,0.0,0.0,0.0,2015.703,0.0,4836.541,0.0,5185.113,4151.357,0.0,0.0,3844.227,7050.78
['1+25'],4706.375,2819.571,0.0,0.0,4975.633,4986.956,0.0,7574.955,5480.761,3844.798,0.0,0.0,6002.178,0.0,0.0,0.0,2015.703,0.0,4836.541,0.0,5185.113,4151.357,0.0,0.0,3844.227,7050.78
['1+26'],264937.411,344638.289,474556.076,481778.875,273592.829,142773.443,0.0,213453.633,211927.932,257584.239,179444.473,221023.334,279962.219,0.0,335657.042,353864.133,253886.643,291777.546,372052.08,256774.636,122793.306,322183.106,185183.876,232046.953,286361.088,477076.525
['1+26'],264937.411,344638.289,474556.076,481778.875,273592.829,142773.443,0.0,213453.633,211927.932,257584.239,179444.473,221023.334,279962.219,0.0,335657.042,353864.133,253886.643,291777.546,372052.08,256774.636,122793.306,322183.106,185183.876,232046.953,286361.088,477076.525
['1+27'],3013271.9,0.0,0.0,0.0,2835934.22,2864602.27,0.0,2131369.75,2690609.16,3355682.74,0.0,0.0,1820064.52,0.0,0.0,1407798.19,0.0,0.0,0.0,2712825.67,2800137.17,1424049.64,0.0,0.0,2178171.57,1943794.78
['1+27'],3013271.9,0.0,0.0,0.0,2835934.22,2864602.27,0.0,2131369.75,2690609.16,3355682.74,0.0,0.0,1820064.52,0.0,0.0,1407798.19,0.0,0.0,0.0,2712825.67,2800137.17,1424049.64,0.0,0.0,2178171.57,1943794.78
['1+28'],15276125.2,0.0,0.0,0.0,18013650.7,16451755.1,0.0,17463704.0,17020562.3,14271408.4,0.0,10268958.3,18617482.9,0.0,0.0,13521982.2,13770921.5,0.0,14898812.9,14065472.9,12761086.2,10483049.4,0.0,0.0,16958206.1,20967218.7
['1+28'],15276125.2,0.0,0.0,0.0,18013650.7,16451755.1,0.0,17463704.0,17020562.3,14271408.4,0.0,10268958.3,18617482.9,0.0,0.0,13521982.2,13770921.5,0.0,14898812.9,14065472.9,12761086.2,10483049.4,0.0,0.0,16958206.1,20967218.7
['1+29'],7803692.95,38730.535,0.0,0.0,0.0,7384218.37,0.0,7112396.35,0.0,7990418.03,0.0,5120832.41,7417400.95,0.0,12148231.8,4733821.53,7554043.62,0.0,4310782.07,7454351.78,7784100.94,5288525.95,0.0,0.0,6781891.05,9909002.01
