,57,31,16,54,51,29,1,7,5,45,69,35,37,49,60,32,9,8,4,36,50,42,47,39,28,17,10,48,62,43,68,58,15,70,40,46,53,13,59,12,55,23,14,41
Label,B,C,B,A,A,A,B,B,C,C,C,C,B,B,A,B,A,A,A,C,C,C,B,C,B,C,B,B,C,A,B,B,A,A,B,C,C,C,A,A,B,B,B,A
['1+8'],4130057.75,5366860.11,10780888.8,823622.021,0.0,5542404.38,10419771.3,6812535.12,7809815.23,10999181.6,451792.979,6392154.69,0.0,5669924.73,166485.687,4749229.08,6519124.82,8850356.56,7558361.52,8767518.37,8615050.83,7521404.2,5025602.19,6532479.41,8150250.58,10759142.3,5890853.85,5430524.85,0.0,7532080.3,0.0,4115425.48,0.0,484512.909,7058954.82,4873556.3,332959.013,10403407.4,1824788.3,7869977.91,6262095.12,6547422.21,0.0,4904266.52
['1+8'],4130057.75,5366860.11,10780888.8,823622.021,0.0,5542404.38,10419771.3,6812535.12,7809815.23,10999181.6,451792.979,6392154.69,0.0,5669924.73,166485.687,4749229.08,6519124.82,8850356.56,7558361.52,8767518.37,8615050.83,7521404.2,5025602.19,6532479.41,8150250.58,10759142.3,5890853.85,5430524.85,0.0,7532080.3,0.0,4115425.48,0.0,484512.909,7058954.82,4873556.3,332959.013,10403407.4,1824788.3,7869977.91,6262095.12,6547422.21,0.0,4904266.52
['1+9'],252271.352,89673.697,308025.594,3073180.59,0.0,250033.982,281786.558,376410.813,93000.941,105091.618,0.0,77323.233,367175.505,425579.565,18573.956,215636.513,377601.255,369639.359,302461.106,77139.956,92614.873,1437110.99,544370.742,46094.023,377359.745,109174.01,436946.492,437582.606,0.0,286216.331,0.0,243152.154,242856.816,0.0,348023.268,75693.096,1915892.31,127772.277,200719.34,0.0,0.0,283228.454,0.0,262464.847
['1+9'],252271.352,89673.697,308025.594,3073180.59,0.0,250033.982,281786.558,376410.813,93000.941,105091.618,0.0,77323.233,367175.505,425579.565,18573.956,215636.513,377601.255,369639.359,302461.106,77139.956,92614.873,1437110.99,544370.742,46094.023,377359.745,109174.01,436946.492,437582.606,0.0,286216.331,0.0,243152.154,242856.816,0.0,348023.268,75693.096,1915892.31,127772.277,200719.34,0.0,0.0,283228.454,0.0,262464.847
['1+10'],2701.033,2790.191,25005.79,0.0,0.0,0.0,0.0,26895.965,57671.714,64780.59,0.0,3841.312,0.0,3826.477,3509.439,2349.616,21.393,24177.358,24386.705,15746.08,20330.239,0.0,5606.311,3372.65,25180.576,21629.732,17498.634,8317.924,0.0,3076.64,0.0,4442.909,32030.633,0.0,2940.033,4097.338,0.0,21796.037,0.0,18255.095,7643.088,0.0,0.0,0.0
['1+10'],2701.033,2790.191,25005.79,0.0,0.0,0.0,0.0,26895.965,57671.714,64780.59,0.0,3841.312,0.0,3826.477,3509.439,2349.616,21.393,24177.358,24386.705,15746.08,20330.239,0.0,5606.311,3372.65,25180.576,21629.732,17498.634,8317.924,0.0,3076.64,0.0,4442.909,32030.633,0.0,2940.033,4097.338,0.0,21796.037,0.0,18255.095,7643.088,0.0,0.0,0.0
['1+11'],0.0,63950.514,196387.813,0.0,0.0,149881.055,118402.303,0.0,0.0,0.0,0.0,173079.371,128672.56,101832.541,0.0,146308.601,0.0,0.0,0.0,0.0,0.0,368025.334,0.0,0.0,179566.731,107858.194,36772.525,193868.106,0.0,126481.831,0.0,0.0,0.0,0.0,0.0,0.0,399007.414,0.0,0.0,0.0,215815.353,0.0,0.0,102661.352
['1+11'],0.0,63950.514,196387.813,0.0,0.0,149881.055,118402.303,0.0,0.0,0.0,0.0,173079.371,128672.56,101832.541,0.0,146308.601,0.0,0.0,0.0,0.0,0.0,368025.334,0.0,0.0,179566.731,107858.194,36772.525,193868.106,0.0,126481.831,0.0,0.0,0.0,0.0,0.0,0.0,399007.414,0.0,0.0,0.0,215815.353,0.0,0.0,102661.352
['1+12'],170762.364,257623.905,335551.247,330721.793,0.0,271800.301,251646.903,230074.406,193555.905,401308.709,255105.299,217000.128,183403.008,276005.794,137289.527,286244.15,231301.84,254595.615,234659.948,270082.492,286624.199,281016.285,249918.612,207182.363,204201.92,311600.1,208888.229,244595.086,0.0,284326.113,95342.87,152675.385,317859.876,201978.392,238224.706,292406.321,395405.692,238675.64,181934.669,207970.746,244312.839,113277.376,0.0,217522.839
['1+12'],170762.364,257623.905,335551.247,330721.793,0.0,271800.301,251646.903,230074.406,193555.905,401308.709,255105.299,217000.128,183403.008,276005.794,137289.527,286244.15,231301.84,254595.615,234659.948,270082.492,286624.199,281016.285,249918.612,207182.363,204201.92,311600.1,208888.229,244595.086,0.0,284326.113,95342.87,152675.385,317859.876,201978.392,238224.706,292406.321,395405.692,238675.64,181934.669,207970.746,244312.839,113277.376,0.0,217522.839
['1+13'],0.0,44176.679,12090.066,4116518.12,0.0,0.0,0.0,0.0,0.0,102190.369,0.0,12259.57,257642.033,675905.938,0.0,74622.015,101393.107,272725.986,0.0,32560.167,0.0,149680.57,558019.996,0.0,76943.012,12228.599,269276.776,562501.788,0.0,49677.153,0.0,184467.432,40158.648,0.0,394266.956,26764.272,0.0,0.0,0.0,449227.252,340593.708,14158.082,0.0,366250.824
['1+13'],0.0,44176.679,12090.066,4116518.12,0.0,0.0,0.0,0.0,0.0,102190.369,0.0,12259.57,257642.033,675905.938,0.0,74622.015,101393.107,272725.986,0.0,32560.167,0.0,149680.57,558019.996,0.0,76943.012,12228.599,269276.776,562501.788,0.0,49677.153,0.0,184467.432,40158.648,0.0,394266.956,26764.272,0.0,0.0,0.0,449227.252,340593.708,14158.082,0.0,366250.824
['1+14'],0.0,146034.164,198834.035,214815.906,0.0,193346.246,154015.262,217988.874,217595.367,170912.381,0.0,127815.622,127025.589,152359.144,8744.212,183178.984,129482.71,222877.604,230884.486,96947.677,238721.21,230495.387,185410.096,135065.665,98697.525,107122.627,119905.552,174798.586,0.0,243523.429,0.0,6146.189,278813.878,0.0,205449.786,183896.592,308919.299,242955.64,14472.172,160603.739,0.0,300715.265,0.0,128541.046
['1+14'],0.0,146034.164,198834.035,214815.906,0.0,193346.246,154015.262,217988.874,217595.367,170912.381,0.0,127815.622,127025.589,152359.144,8744.212,183178.984,129482.71,222877.604,230884.486,96947.677,238721.21,230495.387,185410.096,135065.665,98697.525,107122.627,119905.552,174798.586,0.0,243523.429,0.0,6146.189,278813.878,0.0,205449.786,183896.592,308919.299,242955.64,14472.172,160603.739,0.0,300715.265,0.0,128541.046
['1+15'],109428.015,197527.302,309745.724,0.0,0.0,172093.995,0.0,298874.026,257671.048,0.0,0.0,179722.135,0.0,0.0,114551.359,156998.32,0.0,276944.56,288260.817,261996.114,234643.304,0.0,0.0,0.0,308004.292,305044.782,243432.332,0.0,0.0,0.0,53819.892,106621.8,292513.281,179413.689,0.0,0.0,164091.018,288302.996,63989.975,0.0,222334.697,177459.968,0.0,161635.134
['1+15'],109428.015,197527.302,309745.724,0.0,0.0,172093.995,0.0,298874.026,257671.048,0.0,0.0,179722.135,0.0,0.0,114551.359,156998.32,0.0,276944.56,288260.817,261996.114,234643.304,0.0,0.0,0.0,308004.292,305044.782,243432.332,0.0,0.0,0.0,53819.892,106621.8,292513.281,179413.689,0.0,0.0,164091.018,288302.996,63989.975,0.0,222334.697,177459.968,0.0,161635.134
['1+16'],453607.741,282056.613,647928.781,731539.898,0.0,568480.078,3071653.12,569654.201,534276.704,363347.045,109747.113,0.0,318492.394,448721.461,50364.189,307753.095,3129812.53,484946.872,2272484.4,248032.388,238980.511,0.0,441953.238,190010.838,377547.659,446260.38,676588.247,433205.918,0.0,518804.645,0.0,351854.778,896501.817,137043.041,364236.803,237621.883,269315.353,641937.585,220291.257,667994.964,368163.922,316580.37,0.0,269958.222
['1+16'],453607.741,282056.613,647928.781,731539.898,0.0,568480.078,3071653.12,569654.201,534276.704,363347.045,109747.113,0.0,318492.394,448721.461,50364.189,307753.095,3129812.53,484946.872,2272484.4,248032.388,238980.511,0.0,441953.238,190010.838,377547.659,446260.38,676588.247,433205.918,0.0,518804.645,0.0,351854.778,896501.817,137043.041,364236.803,237621.883,269315.353,641937.585,220291.257,667994.964,368163.922,316580.37,0.0,269958.222
['1+17'],0.0,0.0,24969.044,0.0,0.0,12200.139,164666.409,238219.906,176807.62,59934.795,0.0,0.0,0.0,0.0,0.0,0.0,125504.028,127082.317,75308.74,0.0,0.0,0.0,15939.478,0.0,9120.763,9669.582,83153.652,13662.381,0.0,15754.731,0.0,0.0,26482.052,0.0,0.0,46950.514,0.0,72721.883,0.0,115076.752,0.0,8690.429,0.0,0.0
['1+17'],0.0,0.0,24969.044,0.0,0.0,12200.139,164666.409,238219.906,176807.62,59934.795,0.0,0.0,0.0,0.0,0.0,0.0,125504.028,127082.317,75308.74,0.0,0.0,0.0,15939.478,0.0,9120.763,9669.582,83153.652,13662.381,0.0,15754.731,0.0,0.0,26482.052,0.0,0.0,46950.514,0.0,72721.883,0.0,115076.752,0.0,8690.429,0.0,0.0
['1+18'],3453.381,30303.31,15411.206,86755.214,0.0,33847.523,10972.514,20003.584,14336.182,52009.007,2370.632,22376.543,35359.427,51547.604,3132.761,20461.272,19482.972,18222.575,16611.371,35889.378,35018.213,38882.734,52511.478,24748.868,48462.417,0.0,9208.345,56683.091,0.0,47261.055,3531.386,3385.078,26225.884,9686.31,49939.485,28706.031,66230.325,8844.091,7139.615,30484.056,70056.766,36552.099,0.0,37047.891
['1+18'],3453.381,30303.31,15411.206,86755.214,0.0,33847.523,10972.514,20003.584,14336.182,52009.007,2370.632,22376.543,35359.427,51547.604,3132.761,20461.272,19482.972,18222.575,16611.371,35889.378,35018.213,38882.734,52511.478,24748.868,48462.417,0.0,9208.345,56683.091,0.0,47261.055,3531.386,3385.078,26225.884,9686.31,49939.485,28706.031,66230.325,8844.091,7139.615,30484.056,70056.766,36552.099,0.0,37047.891
['1+19'],1788156.38,454100.885,700819.424,10439.819,19315.0,647115.445,591502.468,996732.604,378091.485,563643.017,951666.866,368384.246,1044009.64,1584169.68,1268424.69,661671.225,933549.13,933537.838,632473.847,497004.937,883786.166,591885.6,1494913.72,394749.317,1085707.22,431273.559,950672.077,1505040.76,8207.757,958508.231,548228.387,1419612.3,665342.766,795298.205,1150463.08,767708.259,15649.726,395190.2,1423202.38,956887.107,1992037.76,760428.927,0.0,995406.615
['1+19'],1788156.38,454100.885,700819.424,10439.819,19315.0,647115.445,591502.468,996732.604,378091.485,563643.017,951666.866,368384.246,1044009.64,1584169.68,1268424.69,661671.225,933549.13,933537.838,632473.847,497004.937,883786.166,591885.6,1494913.72,394749.317,1085707.22,431273.559,950672.077,1505040.76,8207.757,958508.231,548228.387,1419612.3,665342.766,795298.205,1150463.08,767708.259,15649.726,395190.2,1423202.38,956887.107,1992037.76,760428.927,0.0,995406.615
['1+20'],65910836.7,13843161.0,479293.822,375613965.0,353148259.0,18927284.4,0.0,0.0,0.0,19699410.0,119909510.0,16172575.0,20368012.7,34290012.2,117793157.0,5297087.56,0.0,0.0,0.0,15188005.7,40820163.4,22947468.9,49429999.6,19925512.2,36335.518,397637.353,0.0,67029267.6,103517535.0,40214780.9,0.0,61676073.6,0.0,0.0,24276086.2,145937849.0,145608.177,0.0,62379625.1,0.0,74095592.1,12273525.8,0.0,92372.397
['1+20'],65910836.7,13843161.0,479293.822,375613965.0,353148259.0,18927284.4,0.0,0.0,0.0,19699410.0,119909510.0,16172575.0,20368012.7,34290012.2,117793157.0,5297087.56,0.0,0.0,0.0,15188005.7,40820163.4,22947468.9,49429999.6,19925512.2,36335.518,397637.353,0.0,67029267.6,103517535.0,40214780.9,0.0,61676073.6,0.0,0.0,24276086.2,145937849.0,145608.177,0.0,62379625.1,0.0,74095592.1,12273525.8,0.0,92372.397
['1+21'],0.0,10084050.0,9443146.86,4854034.87,0.0,10947713.8,10565953.8,8359925.53,8139793.36,0.0,0.0,9569814.94,12736938.6,37511643.1,0.0,0.0,10754812.2,10002743.3,8835980.27,6102869.34,0.0,2845966.33,0.0,7255909.1,9645325.03,10346894.1,7807722.06,0.0,0.0,36991999.9,0.0,0.0,9393165.96,0.0,8189488.54,0.0,3527679.94,8858506.28,0.0,6630707.17,0.0,12405276.3,0.0,9693760.99
['1+21'],0.0,10084050.0,9443146.86,4854034.87,0.0,10947713.8,10565953.8,8359925.53,8139793.36,0.0,0.0,9569814.94,12736938.6,37511643.1,0.0,0.0,10754812.2,10002743.3,8835980.27,6102869.34,0.0,2845966.33,0.0,7255909.1,9645325.03,10346894.1,7807722.06,0.0,0.0,36991999.9,0.0,0.0,9393165.96,0.0,8189488.54,0.0,3527679.94,8858506.28,0.0,6630707.17,0.0,12405276.3,0.0,9693760.99
['1+22'],255454.922,0.0,135761.133,0.0,0.0,0.0,162788.856,71685.553,0.0,0.0,0.0,0.0,179486.917,204656.043,0.0,120581.473,0.0,0.0,0.0,0.0,0.0,0.0,243958.906,0.0,277319.248,0.0,75736.323,217256.199,0.0,0.0,159839.073,252091.88,0.0,0.0,242879.788,0.0,0.0,0.0,0.0,0.0,437467.803,97196.563,0.0,0.0
['1+22'],255454.922,0.0,135761.133,0.0,0.0,0.0,162788.856,71685.553,0.0,0.0,0.0,0.0,179486.917,204656.043,0.0,120581.473,0.0,0.0,0.0,0.0,0.0,0.0,243958.906,0.0,277319.248,0.0,75736.323,217256.199,0.0,0.0,159839.073,252091.88,0.0,0.0,242879.788,0.0,0.0,0.0,0.0,0.0,437467.803,97196.563,0.0,0.0
['1+23'],233883.005,0.0,633822.503,1914531.47,0.0,0.0,753766.974,1010746.43,258000.564,0.0,0.0,176122.294,817204.737,1064238.17,229139.934,535908.627,898822.729,0.0,1132049.52,349148.525,291589.636,319922.405,1170841.32,313833.188,974862.053,409935.443,1413537.89,1149480.19,0.0,0.0,70340.295,307113.952,564027.303,379298.997,774328.832,344210.408,510678.882,1147597.2,186444.293,1200877.02,2070627.07,715498.674,0.0,1005011.14
['1+23'],233883.005,0.0,633822.503,1914531.47,0.0,0.0,753766.974,1010746.43,258000.564,0.0,0.0,176122.294,817204.737,1064238.17,229139.934,535908.627,898822.729,0.0,1132049.52,349148.525,291589.636,319922.405,1170841.32,313833.188,974862.053,409935.443,1413537.89,1149480.19,0.0,0.0,70340.295,307113.952,564027.303,379298.997,774328.832,344210.408,510678.882,1147597.2,186444.293,1200877.02,2070627.07,715498.674,0.0,1005011.14
['1+24'],3388588.11,1723000.0,2189053.78,4989401.36,0.0,1895968.28,676108.372,1222579.67,136293.454,1183254.94,2719217.5,1303951.01,2410521.38,2368711.48,1626861.96,1521011.73,796219.072,0.0,650444.818,1626579.64,3217254.99,2453777.56,3006713.25,1232808.07,2390910.06,519793.224,960939.128,3064135.64,7914.998,3214110.9,0.0,1917936.52,1666812.09,3269489.54,2307948.93,3675179.86,5488552.1,237748.409,0.0,914785.359,2903051.03,2714271.84,0.0,1114053.0
['1+24'],3388588.11,1723000.0,2189053.78,4989401.36,0.0,1895968.28,676108.372,1222579.67,136293.454,1183254.94,2719217.5,1303951.01,2410521.38,2368711.48,1626861.96,1521011.73,796219.072,0.0,650444.818,1626579.64,3217254.99,2453777.56,3006713.25,1232808.07,2390910.06,519793.224,960939.128,3064135.64,7914.998,3214110.9,0.0,1917936.52,1666812.09,3269489.54,2307948.93,3675179.86,5488552.1,237748.409,0.0,914785.359,2903051.03,2714271.84,0.0,1114053.0
['1+25'],3431.66,3944.448,3058.403,0.0,0.0,3107.439,5362.438,5669.946,0.0,5724.639,5564.436,3235.791,4799.318,5119.244,4104.862,3241.953,7943.752,3271.3,5335.631,3100.191,4163.199,0.0,4673.415,0.0,3056.516,5031.773,5770.658,5263.019,0.0,3969.506,4116.082,3428.2,7860.968,3914.324,5473.665,3646.401,0.0,3560.746,3237.335,5210.343,0.0,6561.875,0.0,3711.727
['1+25'],3431.66,3944.448,3058.403,0.0,0.0,3107.439,5362.438,5669.946,0.0,5724.639,5564.436,3235.791,4799.318,5119.244,4104.862,3241.953,7943.752,3271.3,5335.631,3100.191,4163.199,0.0,4673.415,0.0,3056.516,5031.773,5770.658,5263.019,0.0,3969.506,4116.082,3428.2,7860.968,3914.324,5473.665,3646.401,0.0,3560.746,3237.335,5210.343,0.0,6561.875,0.0,3711.727
['1+26'],389284.318,280687.34,235367.681,677855.457,0.0,327253.436,140476.301,236435.176,123359.826,290291.76,936863.624,249570.788,335291.051,380163.731,381003.591,264171.902,270059.124,216936.08,160946.088,362485.434,289394.032,459543.028,334954.002,218625.214,288643.064,204807.972,333216.149,403789.916,232466.988,350136.879,548084.606,409416.419,242582.508,804698.337,458584.74,168864.345,404721.963,277611.157,383267.055,271651.244,484769.748,273622.517,0.0,431838.742
['1+26'],389284.318,280687.34,235367.681,677855.457,0.0,327253.436,140476.301,236435.176,123359.826,290291.76,936863.624,249570.788,335291.051,380163.731,381003.591,264171.902,270059.124,216936.08,160946.088,362485.434,289394.032,459543.028,334954.002,218625.214,288643.064,204807.972,333216.149,403789.916,232466.988,350136.879,548084.606,409416.419,242582.508,804698.337,458584.74,168864.345,404721.963,277611.157,383267.055,271651.244,484769.748,273622.517,0.0,431838.742
['1+27'],0.0,0.0,2910732.49,0.0,182009.226,1112521.5,2519431.31,2821433.75,2777585.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3802761.82,5096588.99,2636436.96,0.0,1002288.92,0.0,0.0,0.0,1716759.12,0.0,2693464.12,0.0,0.0,0.0,0.0,0.0,3390833.47,0.0,1560725.6,0.0,0.0,2530808.53,0.0,2586330.98,0.0,2212860.2,302957.59,0.0
['1+27'],0.0,0.0,2910732.49,0.0,182009.226,1112521.5,2519431.31,2821433.75,2777585.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3802761.82,5096588.99,2636436.96,0.0,1002288.92,0.0,0.0,0.0,1716759.12,0.0,2693464.12,0.0,0.0,0.0,0.0,0.0,3390833.47,0.0,1560725.6,0.0,0.0,2530808.53,0.0,2586330.98,0.0,2212860.2,302957.59,0.0
['1+28'],0.0,10102187.0,15878125.5,0.0,0.0,12404909.5,18288941.5,18482520.4,12820089.7,14962454.9,0.0,10443284.8,14674031.4,0.0,0.0,13071262.0,17589524.9,17875251.0,18264836.5,11721688.6,0.0,0.0,0.0,10176091.4,18527552.7,14683587.2,17152804.4,0.0,0.0,15344929.5,0.0,0.0,15825624.5,0.0,14766320.5,0.0,0.0,13767885.0,0.0,18269250.7,0.0,17923046.8,0.0,13928549.4
['1+28'],0.0,10102187.0,15878125.5,0.0,0.0,12404909.5,18288941.5,18482520.4,12820089.7,14962454.9,0.0,10443284.8,14674031.4,0.0,0.0,13071262.0,17589524.9,17875251.0,18264836.5,11721688.6,0.0,0.0,0.0,10176091.4,18527552.7,14683587.2,17152804.4,0.0,0.0,15344929.5,0.0,0.0,15825624.5,0.0,14766320.5,0.0,0.0,13767885.0,0.0,18269250.7,0.0,17923046.8,0.0,13928549.4
['1+29'],0.0,3180824.67,8296914.71,0.0,0.0,4613372.5,8255603.33,9390827.28,10570981.9,0.0,0.0,4901423.46,4147400.58,0.0,0.0,4572280.23,6245014.13,0.0,0.0,3641477.78,0.0,0.0,0.0,4525163.58,8113536.04,8298204.28,4782846.54,0.0,0.0,0.0,0.0,0.0,7633911.12,0.0,4290390.24,0.0,0.0,7636716.69,0.0,4180314.29,0.0,0.0,538714.605,0.0
['1+29'],0.0,3180824.67,8296914.71,0.0,0.0,4613372.5,8255603.33,9390827.28,10570981.9,0.0,0.0,4901423.46,4147400.58,0.0,0.0,4572280.23,6245014.13,0.0,0.0,3641477.78,0.0,0.0,0.0,4525163.58,8113536.04,8298204.28,4782846.54,0.0,0.0,0.0,0.0,0.0,7633911.12,0.0,4290390.24,0.0,0.0,7636716.69,0.0,4180314.29,0.0,0.0,538714.605,0.0
['1+30'],30488.294,20811.64,55816.84,55215.267,0.0,35358.63,79825.562,140104.261,96395.522,54138.026,20440.385,20380.348,49840.557,0.0,33824.285,42544.375,85587.095,0.0,96043.625,41362.985,35912.0,23262.42,81174.202,41461.085,62594.012,68770.617,111520.334,78307.996,0.0,54188.061,35524.731,40496.808,58577.682,48434.651,53350.298,46825.991,33288.195,73724.365,30377.235,105905.753,71029.261,64040.89,0.0,51267.134
['1+30'],30488.294,20811.64,55816.84,55215.267,0.0,35358.63,79825.562,140104.261,96395.522,54138.026,20440.385,20380.348,49840.557,0.0,33824.285,42544.375,85587.095,0.0,96043.625,41362.985,35912.0,23262.42,81174.202,41461.085,62594.012,68770.617,111520.334,78307.996,0.0,54188.061,35524.731,40496.808,58577.682,48434.651,53350.298,46825.991,33288.195,73724.365,30377.235,105905.753,71029.261,64040.89,0.0,51267.134
['1+31'],50424.328,25326.232,127881.055,0.0,0.0,24494.932,57797.722,107765.339,93184.76,38136.303,666035.134,0.0,57541.886,35301.672,50468.243,51664.581,56385.789,0.0,53782.49,65985.652,33054.377,0.0,39527.224,54597.155,127406.332,128461.614,94925.366,36416.716,3012.335,33333.984,37383.326,52382.633,123066.379,0.0,72755.856,32341.819,433231.153,103477.723,48926.664,102318.676,0.0,117289.991,619671.569,55532.889
