,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+34'],88000.642,0.0,94622.902,74870.177,120251.018,128186.709,61857.604,152912.802,217125.011,32050.562,120834.585,84027.739,123340.291,0.0,136506.128,49969.011,64032.252,97017.125,0.0,13544.055,74571.847
['1+35'],0.0,0.0,7876.856,30119.962,17774.315,0.0,0.0,0.0,0.0,0.0,12705.077,0.0,7680.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+35'],0.0,0.0,7876.856,30119.962,17774.315,0.0,0.0,0.0,0.0,0.0,12705.077,0.0,7680.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+36'],9567.641,17981.662,36548.522,0.0,7545.726,43121.726,30082.63,0.0,0.0,16654.044,33018.534,0.0,46362.602,0.0,53898.012,0.0,35748.733,32618.807,0.0,3987.646,22647.701
['1+36'],9567.641,17981.662,36548.522,0.0,7545.726,43121.726,30082.63,0.0,0.0,16654.044,33018.534,0.0,46362.602,0.0,53898.012,0.0,35748.733,32618.807,0.0,3987.646,22647.701
['1+37'],40198.154,84308.842,83999.454,69147.386,52303.491,71062.596,58331.052,60560.84,47847.047,49476.262,61723.18,31487.895,66542.966,0.0,75482.852,23369.366,50513.145,74749.532,0.0,4916.754,59993.049
['1+37'],40198.154,84308.842,83999.454,69147.386,52303.491,71062.596,58331.052,60560.84,47847.047,49476.262,61723.18,31487.895,66542.966,0.0,75482.852,23369.366,50513.145,74749.532,0.0,4916.754,59993.049
['1+38'],13505.761,14592.208,11284.424,0.0,17374.178,5817.53,7045.455,6891.071,0.0,0.0,12671.25,0.0,8489.854,0.0,7757.919,0.0,6160.168,0.0,0.0,0.0,6189.934
['1+38'],13505.761,14592.208,11284.424,0.0,17374.178,5817.53,7045.455,6891.071,0.0,0.0,12671.25,0.0,8489.854,0.0,7757.919,0.0,6160.168,0.0,0.0,0.0,6189.934
['1+39'],0.0,0.0,2599778.58,2485339.19,0.0,3139654.61,0.0,3494924.57,0.0,0.0,2732950.76,0.0,2890844.94,0.0,3097080.7,0.0,0.0,0.0,0.0,0.0,0.0
['1+39'],0.0,0.0,2599778.58,2485339.19,0.0,3139654.61,0.0,3494924.57,0.0,0.0,2732950.76,0.0,2890844.94,0.0,3097080.7,0.0,0.0,0.0,0.0,0.0,0.0
['1+40'],0.0,36167.793,125064.704,148428.16,0.0,58433.379,15908.798,38431.939,0.0,0.0,31500.737,0.0,0.0,0.0,29499.982,0.0,7563.409,0.0,0.0,0.0,15059.595
['1+40'],0.0,36167.793,125064.704,148428.16,0.0,58433.379,15908.798,38431.939,0.0,0.0,31500.737,0.0,0.0,0.0,29499.982,0.0,7563.409,0.0,0.0,0.0,15059.595
['1+41'],0.0,322927.881,163517.994,161539.941,382375.901,0.0,322172.09,0.0,0.0,183457.908,0.0,0.0,185616.974,0.0,177020.589,370281.282,0.0,478082.596,153739.383,0.0,387298.767
